cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.0708974119517154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.137760848956544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.642349681197324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.1564382873194345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,266.6539885405725,0.8028816401456448,0.0007356261345222972,0.0017583289268383886,2.2858094604374356e-06,0.8046399690724831,0.0007379119439827347,0.0017583289268383886,0.0013245398269191863,0.01366667970895653,1.4322770405918852e-05,59.140803584130154
23,26.486443384796143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,110.4331258916842,0.38351606026095075,0.000762686975708471,0.00017654814087762036,5.19702856625228e-07,0.3836926084018284,0.0007632066785650963,0.00017654814087762036,0.00018960348417910373,0.006949589441214395,1.4071112887334552e-05,30.073456968765534
24,5.823941392968541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.95099386969363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,24.95123464844358,0.09462384459281087,0.0003638162977371609,1.5191348655722297e-05,2.574154307920483e-07,0.0946390359414666,0.000364073713167953,1.5191348655722297e-05,2.0651216369295076e-05,0.0017920179470684847,8.412763270504453e-06,7.754727825907702
26,2.7386491233941426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,490.04582308097775,1.2810215449994065,0.0018621294079679293,0.0019500684163717313,3.062927747854712e-06,1.282971613415778,0.001865192335715784,0.0019500684163717313,0.0015347945274675851,0.02240828709723941,3.6806646563757855e-05,96.9689883788034
