fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
0.1,99,"[22, 23]",0.050249486353713534,3.269429173342032e-05
0.1,98,[23],0.007541644222081194,9.031808279197625e-06
0.1,total,,0.05779113057579473,3.391887782256629e-05
