energy low [eV],energy high [eV],energy_mid_eV,loading_kg_m3,flux_A,flux_C,ratio_C_over_A,pair_key,folder_A,folder_C
0.5451877320763516,0.5578774253475468,0.5515325787119492,1.5,0.00014145018617882723,0.00022915294724662445,1.6200257732918055,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.5578774253475468,0.5708624816759841,0.5643699535117654,1.5,0.00022781883975420302,0.00021660356564374815,0.9507710858217205,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.5708624816759841,0.5841497758799684,0.5775061287779762,1.5,0.00038046927184821704,1.2061963660521164e-05,0.03170285895080935,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.5841497758799684,0.5977463427948602,0.5909480593374143,1.5,0.0001975025698407691,0.00011494265483721214,0.5819805531132148,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.5977463427948602,0.6116593809976038,0.604702861896232,1.5,0.00036423822795920486,0.00010151546087654989,0.2787062232466158,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.6116593809976038,0.6258962566179482,0.6187778188077759,1.5,0.0007364385513347607,3.795340861488779e-05,0.05153642289108711,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.6258962566179482,0.6404645072383773,0.6331803819281627,1.5,0.00017894314885732272,0.0004529444766156225,2.5312199964513313,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.6404645072383773,0.6553718458848089,0.6479181765615931,1.5,0.0004262736324523347,0.0,0.0,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.6553718458848089,0.6706261651101918,0.6629990054975003,1.5,0.00035860956908915175,0.000602012769656354,1.6787415103992702,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.6706261651101918,0.686235541173141,0.6784308531416664,1.5,0.00018896926932157246,9.74187405128361e-05,0.5155268942012833,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.686235541173141,0.7022082383138394,0.6942218897434902,1.5,0.00028152260324935746,4.068524809977938e-06,0.014451858440561021,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.7022082383138394,0.718552713129463,0.7103804757216512,1.5,6.083046594590858e-05,0.00012395412021082403,2.037698023241282,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.718552713129463,0.7352776190514491,0.726915166090456,1.5,0.0001691410030125678,0.0005477700757587966,3.238541016089962,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.7352776190514491,0.752391810926975,0.743834714989212,1.5,0.0002450377583986479,0.00010476488727948578,0.42754589318861425,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.752391810926975,0.769904349707076,0.7611480803170255,1.5,0.0002449559935226134,0.000552024428156557,2.2535657128372986,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.769904349707076,0.7878245072438811,0.7788644284754785,1.5,1.6514054466929225e-05,0.00014836312657760808,8.98405215234803,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.7878245072438811,0.8061617711995109,0.796993139221696,1.5,4.589865996162609e-05,0.0006547793060317454,14.26576084310911,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.8061617711995109,0.8249258500692324,0.8155438106343716,1.5,0.00024371289400355498,0.00011250501257857964,0.4616292996665928,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.8249258500692324,0.8441266783215314,0.8345262641953819,1.5,0.00017378840994894867,0.0003454068405880999,1.9875136707307761,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.8441266783215314,0.8637744216578266,0.853950549989679,1.5,0.0003209713974207764,0.00044873276328332654,1.398045953281818,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.8637744216578266,0.8838794823946055,0.8738269520262161,1.5,0.0004775110743836622,0.0004665577214186655,0.9770615729087864,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.8838794823946055,0.9044525049708352,0.8941659936827203,1.5,0.0004531432006163014,0.00020060051638592477,0.4426868065395139,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.9044525049708352,0.9255043815835624,0.9149784432771988,1.5,0.0003542204034551388,0.00010106284272696935,0.28531061943688607,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.9255043815835624,0.947046257954687,0.9362753197691247,1.5,0.0004137732383369164,0.00019107692994157677,0.46179141674211344,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.947046257954687,0.969089539231961,0.958067898593324,1.5,0.00033441161429812523,0.0003616454369564668,1.0814380287464025,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.969089539231961,0.9916458960273394,0.9803677176296501,1.5,0.00048620036006235954,0.00020579226819630818,0.4232663837803688,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
0.9916458960273394,1.014727270595878,1.0031865833116087,1.5,0.000583322533468559,0.00025896354938666287,0.4439457324694983,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.014727270595878,1.0383458831584522,1.0265365768771653,1.5,0.0007170049648307589,0.00015743421664033016,0.21957200349022793,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.0383458831584522,1.0625142383716317,1.0504300607650419,1.5,0.0002334470930303405,0.0004929467236607644,2.1115993232637833,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.0625142383716317,1.0872451319481682,1.0748796851599,1.5,0.0002087586634613061,0.00022910282348633404,1.097453009555212,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.0872451319481682,1.112551657431559,1.0998983946898635,1.5,0.00035706013075781525,0.0002938478914942744,0.8229647226942398,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.112551657431559,1.1384472131283059,1.1254994352799326,1.5,0.00030815192104828376,0.000565973662097145,1.8366708867878958,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.1384472131283059,1.1649455092015233,1.1516963611649147,1.5,0.0003963124421748553,0.0009382501573651187,2.367450671536468,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.1649455092015233,1.1920605749296591,1.178503042065591,1.5,0.00025889107789311044,0.0004539308411249441,1.753366106005247,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.1920605749296591,1.2198067661341658,1.2059336705319126,1.5,0.001295507484660755,0.0007048529736373556,0.5440747984732255,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.2198067661341658,1.2481987727800588,1.2340027694571123,1.5,0.00044109854365099197,0.0005865143811986876,1.3296674623862559,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.2481987727800588,1.2772516267533813,1.2627251997667202,1.5,0.0012204140818818225,0.000590188380663416,0.483596829490342,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.2772516267533813,1.3069807098196993,1.2921161682865403,1.5,0.001161753108289484,0.0003998988271299422,0.3442201482195613,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.3069807098196993,1.3374017617678349,1.322191235793767,1.5,0.001277427735986462,0.00018243927668856055,0.1428176886637555,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.3374017617678349,1.3685308887431518,1.3529663252554933,1.5,0.0007071975648832033,0.0002851587960893269,0.4032236679667047,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.3685308887431518,1.400384571774806,1.384457730258979,1.5,0.0008266345147542663,0.0006706764228299406,0.8113336799508216,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.400384571774806,1.4329796755014752,1.4166821236381406,1.5,0.0007555463166649463,0.0011395130083223929,1.5081974237559814,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.4329796755014752,1.466333457100185,1.44965656630083,1.5,0.0014967248450518723,0.0013359942604527642,0.8926118016077046,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.466333457100185,1.5004635754229623,1.4833985162615737,1.5,0.001253434241242955,0.0005057769408137746,0.40351294401549637,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.5004635754229623,1.5353881003461525,1.5179258378845573,1.5,0.0007498836067301078,0.0004966257552564094,0.6622704521065107,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.5353881003461525,1.5711255223373484,1.5532568113417504,1.5,0.0014394310874930466,0.0010749940659594331,0.7468187086550095,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.5711255223373484,1.6076947622449973,1.5894101422911728,1.5,0.0018046066419371415,0.0007555872164184978,0.41869912193574677,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.6076947622449973,1.6451151813158704,1.6264049717804339,1.5,0.0009565334699581661,0.0009333492441248735,0.9757622429727352,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.6451151813158704,1.6834065914456993,1.6642608863807848,1.5,0.0013920993195553522,0.0008379318484744939,0.6019195877073886,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.6834065914456993,1.7225892656683877,1.7029979285570436,1.5,0.0012764473129155335,0.0013321732691541624,1.0436570751293643,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.7225892656683877,1.762683948889403,1.7426366072788952,1.5,0.0014750389403750091,0.0014330763706669842,0.9715515512442292,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.762683948889403,1.8037118688689615,1.7831979088791823,1.5,0.001758546460999098,0.0010094608340820996,0.5740313699238779,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.8037118688689615,1.8456947474608734,1.8247033081649175,1.5,0.001938759062636365,0.0010188619328644463,0.5255227183717076,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.8456947474608734,1.888654812112978,1.8671747797869256,1.5,0.001539795970415481,0.0015493370244041495,1.0061963105320337,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.888654812112978,1.9326148076352616,1.9106348098741197,1.5,0.0015397602087117712,0.0011286757973545073,0.7330204995353176,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.9326148076352616,1.9775980082418863,1.9551064079385738,1.5,0.002385623816848032,0.0011839256945706611,0.49627509844989076,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
1.9775980082418863,2.023628229873508,2.0006131190576975,1.5,0.0027006820952042493,0.001491197517389741,0.5521558868545627,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.023628229873508,2.070729842806409,2.0471790363399585,1.5,0.0022305473083565675,0.0018927090675589712,0.8485402037733465,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.070729842806409,2.118927784555112,2.0948288136807607,1.5,0.0020247561008604337,0.0011685788047100013,0.5771454666630741,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.118927784555112,2.16824757307532,2.143587678815216,1.5,0.0024515483365527206,0.0018429940183265678,0.7517673589573681,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.16824757307532,2.2187153202741614,2.193481446674741,1.5,0.001791280873603446,0.002235149644936231,1.2477940661756033,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.2187153202741614,2.2703577458348994,2.2445365330545304,1.5,0.0024908383534673097,0.0024571681444156696,0.9864823789127984,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.2703577458348994,2.323202191363421,2.29677996859916,1.5,0.0014010572331446156,0.0019583514836425927,1.3977669415025629,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.323202191363421,2.377276634863997,2.3502394131137088,1.5,0.0010865032739081518,0.0015930553800619176,1.466222346787505,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.377276634863997,2.4326097055519824,2.4049431702079898,1.5,0.0018479609139169023,0.0019894219115382432,1.0765497779503912,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.4326097055519824,2.4892306990112845,2.4609202022816334,1.5,0.002099301721930045,0.0019991380560803176,0.9522871511020153,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.4892306990112845,2.5471695927046447,2.5182001458579646,1.5,0.003216286599917409,0.0027181744580637734,0.8451281854464006,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.5471695927046447,2.6064570618449268,2.5768133272747855,1.5,0.0026048736373212988,0.0015793108204082591,0.6062907612026551,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.6064570618449268,2.667124495635826,2.6367907787403766,1.5,0.0020708323027502614,0.001578835308367152,0.7624158200885263,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.667124495635826,2.7292040138906,2.698164254763213,1.5,0.002927012241480076,0.001996397445961533,0.682059821161538,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.7292040138906,2.792728484037584,2.760966248964092,1.5,0.003463486708806893,0.0029646512864728216,0.8559730513572806,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.792728484037584,2.8577315385215827,2.8252300112795834,1.5,0.002847571633320109,0.0025979275762410903,0.9123308948024784,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.8577315385215827,2.924247592610233,2.890989565565908,1.5,0.0025738352832811798,0.0021621268670530924,0.8400408841613078,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.924247592610233,2.9923118626148595,2.9582797276125463,1.5,0.002439334136000816,0.003083892793041896,1.2642354925995527,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
2.9923118626148595,3.0619603845354213,3.0271361235751404,1.5,0.0022015798312466617,0.0026932122230492054,1.2233089097314962,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
3.0619603845354213,3.133230033139443,3.097595208837432,1.5,0.0033759100799510416,0.0032856195635326112,0.9732544664164338,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
3.133230033139443,3.2061585414850193,3.169694287312231,1.5,0.0029246444280482077,0.004290354497934653,1.4669661914415582,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
3.2061585414850193,3.2807845208982345,3.243471531191627,1.5,0.0038316494380691225,0.002840253083207986,0.7412612059414472,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
3.2807845208982345,3.357147481415572,3.3189660011569035,1.5,0.005360892782394278,0.004769302244622171,0.8896470118344931,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
3.357147481415572,3.4352878527021415,3.396217667058857,1.5,0.004657362713994508,0.004403996468558637,0.9455987731695124,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
3.4352878527021415,3.515247005456789,3.475267429079465,1.5,0.004592927128744426,0.0028411054627459106,0.6185827432281921,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
3.515247005456789,3.597067273315433,3.556157139386111,1.5,0.003933468315409348,0.004102308008346538,1.042923872622988,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
3.597067273315433,3.680791975264219,3.638929624289826,1.5,0.0047678643592908776,0.00315169561735625,0.6610287918981403,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
3.680791975264219,3.7664654385743543,3.7236287069192864,1.5,0.00538021987559488,0.003923733652959069,0.7292887175034329,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
3.7664654385743543,3.8541330222707764,3.810299230422565,1.5,0.005481962663595198,0.0046404554250161914,0.8464952626971877,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
3.8541330222707764,3.9438411411470664,3.8989870817089214,1.5,0.005067155706132157,0.004056745679197884,0.8005962150104253,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
3.9438411411470664,4.035637290339337,3.9897392157432017,1.5,0.00452105632768103,0.005888955651948258,1.302561884905526,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
4.035637290339337,4.1295700704720915,4.082603680405715,1.5,0.004377593135182661,0.005127558703665257,1.1713191576565516,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
4.1295700704720915,4.225689213389379,4.177629641930736,1.5,0.005184651489434964,0.004261571825019789,0.8219591680759676,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
4.225689213389379,4.324045608484856,4.274867410937118,1.5,0.005907622529684334,0.007984219135909488,1.3515113898680513,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
4.324045608484856,4.424691329644713,4.374368469064784,1.5,0.010275311021107753,0.00995680863677404,0.9690031393035755,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
4.424691329644713,4.527679662817715,4.4761854962312135,1.5,0.009187172874133233,0.009341968707487191,1.0168491260015136,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
4.527679662817715,4.633065134226927,4.5803723985223215,1.5,0.011208813335452126,0.010997965660252766,0.981189117091238,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
4.633065134226927,4.740903539238165,4.686984336732546,1.5,0.014102009514460419,0.011495058026692003,0.8151361701255976,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
4.740903539238165,4.851251971900312,4.796077755569238,1.5,0.011663245432037712,0.011132616534290984,0.9545041814614357,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
4.851251971900312,4.964168855173235,4.9077104135367735,1.5,0.012767030496084615,0.012248350462954678,0.9593734789551098,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
4.964168855173235,5.079713971859291,5.021941413516263,1.5,0.012481989336890112,0.013049621886833888,1.0454761284137744,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
5.079713971859291,5.197948496254773,5.138831234057031,1.5,0.014912970454171025,0.012267355678753535,0.8225963912724352,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
5.197948496254773,5.31893502653808,5.258441761396426,1.5,0.01552880261002012,0.015261093210222391,0.9827604608983189,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
5.31893502653808,5.442737617911746,5.380836322224913,1.5,0.01247745840622808,0.01387735006414644,1.1121936545362163,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
5.442737617911746,5.569421816515875,5.50607971721381,1.5,0.013568990655523767,0.018027017108569524,1.32854517820977,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
5.569421816515875,5.699054694130941,5.634238255323408,1.5,0.014733081642994483,0.019481825399010666,1.3223184307998586,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
5.699054694130941,5.831704883688321,5.76537978890963,1.5,0.01857867405392239,0.018260528603623608,0.9828757720074422,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
5.831704883688321,5.967442615607372,5.899573749647846,1.5,0.01925529252762651,0.01947653540712321,1.0114899775830086,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
5.967442615607372,6.106339754978276,6.0368911852928235,1.5,0.015970038291386452,0.015100666779191462,0.9455623401564484,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
6.106339754978276,6.2484698396103475,6.177404797294312,1.5,0.016505947218248756,0.01762773760066802,1.0679627995646943,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
6.2484698396103475,6.393908118965952,6.32118897928815,1.5,0.019006345731788023,0.01866724795003252,0.9821587070686416,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
6.393908118965952,6.542731594000639,6.468319856483296,1.5,0.015637505512454863,0.02139379053269881,1.3681076253280435,Li07.5_U238_001.50kgm3,wedgeA_dcll_Li07.5_U238_001.50kgm3,wedgeC_dcll_Li07.5_U238_001.50kgm3
