cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev","U235(n,inel)","U235(n,inel)_stdev","U238(n,inel)","U238(n,inel)_stdev","Th232(n,inel)","Th232(n,inel)_stdev","U235(n,el)","U235(n,el)_stdev","U238(n,el)","U238(n,el)_stdev","Th232(n,el)","Th232(n,el)_stdev","Li6(n,el)","Li6(n,el)_stdev","Li7(n,el)","Li7(n,el)_stdev","Be9(n,el)","Be9(n,el)_stdev","Pb(n,el)","Pb(n,el)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,3.0961589034451418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.552675517296002,0.002892247688145704,0.0,0.0
21,6.191068510729076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.384164241063615,0.002302858911719758,0.0,0.0
12,30.904037938255033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.850078980847528,0.00195451901607328,0.0,0.0
22,6.204133594513901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.74605409528887,0.0023296401574845953,0.0,0.0
31,270.57097699044226,0.8216071785557018,7.957020740279486e-05,5.855809446848154e-05,6.678990998115508e-09,0.0,0.0,1.877779864064564e-06,5.3533363138227255e-11,0.0003504374170706107,1.6858554709239354e-08,0.0,0.0,1.4601356542191771e-05,1.2135509609022333e-09,0.002365292996448575,2.0754995402543743e-07,0.0,0.0,1.6455885317005476,0.0001370161395666447,0.17218213118507372,1.3453539740882164e-05,0.0,0.0,0.0,0.0,0.25999207882728825,2.9654051584677947e-05,0.0,0.0,0.8198177921019717,7.940269605397135e-05,0.0017893864537300553,1.6751134882351427e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.1642854596213,0.0267927653402336,0.3251511912723641,2.617011087457798e-05
23,27.32416804374257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.80371707616439,0.0037274390325701895,0.0,0.0
32,118.83148877838521,0.42660313379403136,5.409138986779146e-05,3.3676385552162686e-05,9.149822790310723e-09,0.0,0.0,6.79594699957728e-07,3.2504672048071116e-11,0.00012426743891187257,1.0314467364868325e-08,0.0,0.0,7.185323808189062e-06,8.127672205360666e-10,0.0011865329861620968,1.4592101684260263e-07,0.0,0.0,0.7099993530616641,7.010217246918371e-05,0.0740445328870625,7.393546138249053e-06,0.0,0.0,0.0,0.0,0.1495197814506868,4.0624297456171486e-05,0.0,0.0,0.4264236857709052,5.4008904997963446e-05,0.00017944802312615723,8.24848698280156e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.3207008633584,0.02057127541167125,0.06319775903206201,1.1908019128201334e-05
24,10.061757502088959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7621064527565973,0.0023390211099245245,0.0,0.0
41,1.647672506997489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.606312924228675,0.0022655084254995066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526192138592486,3.2073706404101815e-05,3.0040840259227594e-05,2.345277993150998e-09,0.00010254100050456366,7.652834236547228e-09,1.3086327511749505,0.0009515166822412404,0.0,0.0
42,13.575697674687175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.435255475117437,0.0015073595466988912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04635892633232274,1.3100193204214878e-05,5.764145865875224e-06,1.0647739905552018e-09,1.7013349287404563e-05,3.388712836275944e-09,8.32053661948835,0.0058854363653011,0.0,0.0
25,7.537031224475305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.856711651208122,0.0008940207200178054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003660602972007084,3.2980012525362065e-06,9.31908751606259e-07,3.171449712893445e-10,2.533353772178123e-06,9.653156314873523e-10,3.481905528008591,0.0013266092647259084,0.0,0.0
33,30.787427202917,0.12521752891296636,3.6033994498088466e-05,1.0760776330249162e-05,6.2244315375512025e-09,0.0,0.0,1.4613214889085492e-07,1.0791244635948951e-11,2.6278055063746526e-05,3.5812468928201393e-09,0.0,0.0,1.9936607689792993e-06,4.982578996472508e-10,0.0003346666452462125,8.845965191445497e-08,0.0,0.0,0.1791101615428755,3.534231787895097e-05,0.018870915313945198,3.5907245309000107e-06,0.0,0.0,0.0,0.0,0.04777676994600308,2.7635853073004464e-05,0.0,0.0,0.125202312466403,3.601265368655483e-05,1.5216446563360102e-05,2.1340811533637025e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.58370407019713,0.010155769714296969,0.010266120094221282,3.409773710395075e-06
26,6.7377443088187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.198212925034674,0.001593364923074827,0.0,0.0
43,1.088690853919782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8008708247821975,0.0008094221940663721,0.0,0.0
44,7.992190662394944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.951193585397586,0.00403751213121197,0.0,0.0
total,542.5502446958125,1.3734278412626995,0.0001696955917686748,0.00010299525635089339,2.2053245325977435e-08,0.0,0.0,2.703506712913147e-06,9.682927982224733e-11,0.0005009829110462297,3.075426896692782e-08,0.0,0.0,2.3780341119360134e-05,2.5245760810855508e-09,0.0038864926278568837,4.41930622782495e-07,0.0,0.0,2.5346980463050874,0.0002424606299147794,0.2650975793860814,2.4437810410031227e-05,0.0,0.0,71.89828005055423,0.004666888692216203,0.45728863022397814,9.791420211385389e-05,0.0,0.0,1.37144379033928,0.00016942425473848963,0.001984050923419573,2.7133703018516693e-07,0.0,0.0,0.5762116678968159,4.8471900860852906e-05,3.673689487670908e-05,3.727196954995545e-09,0.00012208770356414634,1.2006862704310523e-08,891.2288389904803,0.08766939794274128,0.39861507039864735,4.1487903713174394e-05
