fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
0.0,99,"[22, 23]",0.05102870514604639,0.001246089348762662
0.0,98,[23],0.0076543766728222416,0.00026337315508694916
0.0,total,,0.05868308181886863,0.00127361850014838
