cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,1.9302909532618044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.956827586365268,0.13588977232550772,0.0,0.0
21,23.5881594069926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.43472742699726,0.4402805024914221,0.0,0.0
31,61.02192613177317,0.4855275779189742,0.00270475685976377,0.0,0.0,0.0,0.0,0.48072271981736736,0.0026524970628627334,0.004804858101606883,5.225979690103667e-05,0.0,0.0,269.78180103457083,1.459605490990553,0.0,0.0
22,0.5437608440865739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8308830170476207,0.12105654652572147,0.0,0.0
32,118.40538070359895,0.9165201168162189,0.004492750662146004,0.0,0.0,0.0,0.0,0.9060271163040641,0.004434488824161977,0.010493000512154824,5.826183798402755e-05,0.0,0.0,540.6752403405861,2.0870086718155947,0.0,0.0
23,0.0724882207058397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3687241680857383,0.03300570513203577,0.0,0.0
total,205.56200626041897,1.4020476947351932,0.007197507521909775,0.0,0.0,0.0,0.0,1.3867498361214314,0.00708698588702471,0.015297858613761707,0.00011052163488506422,0.0,0.0,1021.0482035736527,4.276846689280834,0.0,0.0
