cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev"
11,2.7579486401727644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,14.302850976460228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,14.01999085716141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,27.613337212213438,0.020461554986173195,2.0308710684820342e-05,6.668115266059182e-05,4.5463118639477337e-07,0.29599896323458447,0.0020181168809712607,0.0,0.0,0.020461554986173195,2.0308710684820342e-05,9.339894787725739e-07,7.5647011573341e-10
22,39.33742105259047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,677.0713807876494,0.08863540683373719,0.00011826362230928886,0.0016635517049010105,3.3505382304395096e-06,7.384539113236353,0.014873105861501645,0.0,0.0,0.08863540683373719,0.00011826362230928886,4.137623193554385e-06,4.9337131232724015e-09
23,0.5702131585032845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,775.673142684751,0.10909696181991038,0.0001385723329941092,0.0017302328575616024,3.805169416834283e-06,7.6805380764709374,0.016891222742472907,0.0,0.0,0.10909696181991038,0.0001385723329941092,5.071612672326959e-06,5.6901832390058115e-09
