cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev
11,1.9430413288073802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,23.710345132190024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,61.45795179762822,0.48281642924922763,0.0001085162401555401,0.004845663617224958,1.3451870863338161e-06,0.48766209286645257,0.00010986142724187392,1.5939360343310737e-05,4.014575849035859e-09,0.00018295671095179916,1.1194142183113433e-07,0.8121484797089807,0.0004969101985035626
22,0.5411698739663298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,118.40446361645145,0.906055091623545,0.00013239482588585822,0.010543719105056573,1.6888564127176289e-06,0.9165988107286016,0.00013408368229857586,3.413707532262867e-05,4.9783709089872106e-09,0.0003425436811790553,1.4649571722597804e-07,1.5205582154173056,0.0006502974031944622
23,0.07314123280778664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,206.13011298185117,1.3888715208727727,0.00024091106604139833,0.01538938272228153,3.034043499051445e-06,1.4042609035950542,0.00024394510954044976,5.007643566593941e-05,8.99294675802307e-09,0.0005255003921308544,2.5843713905711234e-07,2.3327066951262863,0.0011472076016980247
