cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.1778508012373297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.29316440813761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.261700792283257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.24341945534665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,276.6903162626237,0.8463699447063068,0.042883137426132506,0.001885468199740508,8.683275017989162e-05,0.8482554129060473,0.0429699701763124,0.001885468199740508,0.00022241401158899055,0.0023474012798144037,8.961822112308299e-05,10.158077966198201
23,28.130154969131137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,127.46601376354786,0.475850588762166,0.036490392066101655,0.00017059462113399514,5.318981959403282e-05,0.4760211833833,0.03654358188569569,0.00017059462113399514,2.9713375210494495e-05,0.0013252292417174883,0.00013816030320735936,5.734759572729005
24,6.255346396139082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.813514448003486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,28.909885723136412,0.10661095926516695,0.01627656898637325,7.3287284177399e-06,6.927042863465364e-06,0.10661828799358469,0.016283496029236715,7.3287284177399e-06,3.89686539736122e-06,0.00031599009220092505,6.951522326933382e-05,1.3674065958492363
26,2.2604241777155387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,524.501791197302,1.4288314927336396,0.09565009847860742,0.0020633915492922427,0.00014694961263738983,1.430894884282932,0.0957970480912448,0.0020633915492922427,0.0002560242521968463,0.003988620613732817,0.00029729374759977615,17.260244134776443
