cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.06779397064627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.134349693706543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.621606261258563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.1497174392838785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,266.2610967602521,0.8019424549691259,0.0009274359082181634,0.0017462800336688292,2.0483080653208458e-06,0.8036887350027947,0.0009294842162834842,0.0017462800336688292,0.001760363298385506,0.018360012046119787,3.077035779873606e-05,79.45059731737418
23,26.349063151631036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,109.4523192820224,0.3809751763303838,0.0006084099518854786,0.00017464058583330103,5.259398001119726e-07,0.3811498169162171,0.0006089358916855906,0.00017464058583330103,0.0002503021895060548,0.009282571137175816,1.812169718480954e-05,40.16913603526206
24,5.76461288451106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.852262801315857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,24.56268752043092,0.09345559059086882,0.0002686242365795918,1.4994417411638749e-05,2.327372207454755e-07,0.09347058500828045,0.0002688569738003373,1.4994417411638749e-05,2.7307715931355772e-05,0.0023828664274872196,6.335032404860876e-06,10.311548844075409
26,2.6814216023580837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,487.8969313674167,1.2763732218903785,0.0018044700966832338,0.001935915036913769,2.806985086178294e-06,1.2783091369272923,0.0018072770817694121,0.001935915036913769,0.0020379732038229167,0.030025449610782823,5.522708738840647e-05,129.93128219671166
