cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.0888522970555483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.1756893013561065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.82816163441554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.1932047685392195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,268.7387291498806,0.8106028616492678,0.0006303240305112132,0.0017617282606562108,2.229490404589065e-06,0.812364589909924,0.0006325535209158022,0.0017617282606562108,0.004843306821127494,0.010690120434553464,1.1563248857493707e-05,47.4536572813435
23,26.737067985679335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,111.52488400567003,0.38817721969421093,0.000391149991140582,0.0001771443516565628,4.6802676678292463e-07,0.3883543640458675,0.0003916180179073649,0.0001771443516565628,0.000757323427241809,0.005503973805086979,8.12728333628939e-06,24.43224921843451
24,5.894468274313414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.02339530667066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.20433961772954,0.0957053484312512,0.0002562811246953981,1.5253301145199405e-05,2.273996436601018e-07,0.0957206017323964,0.00025650852433905825,1.5253301145199405e-05,8.759119546494602e-05,0.0014288713312012031,4.448352740334561e-06,6.342788265583395
26,2.7655672730556105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,494.17435961436564,1.29448542977473,0.0012777551463471933,0.001954125913457973,2.924916815032092e-06,1.2964395556881878,0.0012806800631622254,0.001954125913457973,0.005688221443834248,0.017622965570841646,2.4138884934117658e-05,78.22869476536141
