cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev","U235(n,inel)","U235(n,inel)_stdev","U238(n,inel)","U238(n,inel)_stdev","Th232(n,inel)","Th232(n,inel)_stdev","U235(n,el)","U235(n,el)_stdev","U238(n,el)","U238(n,el)_stdev","Th232(n,el)","Th232(n,el)_stdev","Li6(n,el)","Li6(n,el)_stdev","Li7(n,el)","Li7(n,el)_stdev","Be9(n,el)","Be9(n,el)_stdev","Pb(n,el)","Pb(n,el)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,3.0953558730422164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2801401171206,0.09985631160954064,0.0,0.0
21,6.179223699178126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.498447116496756,0.12906209113493844,0.0,0.0
12,30.93608118361875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.930840035414242,0.09446157871495525,0.0,0.0
22,6.235431424864823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.087966793984,0.09949304951463282,0.0,0.0
31,260.8985956471426,0.725041321090546,0.003057042203455173,0.2149188766039199,0.000965560378302355,0.0,0.0,0.004038045802869991,4.916652174451077e-06,0.7524717111158888,0.001536250914540865,0.0,0.0,0.04408446299601902,0.00015518138491196334,7.146800520548277,0.02551007653504425,0.0,0.0,1.080113496662745,0.0034270302055101265,0.11711771439410859,0.0003813852226815728,0.0,0.0,0.0,0.0,954.2183026046736,4.2869914444229655,0.0,0.0,0.7237779222733436,0.0030530847959028815,0.0012633988172023357,3.957407552291642e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.802984395843,3.8546546420733834,843.6803149674738,2.4019753985388537
23,23.96177450196311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.65201790004481,0.20730426132136265,0.0,0.0
32,94.15543737254697,0.3251007980295229,0.001809589749515692,0.1046797139019785,0.0006222751573099425,0.0,0.0,0.001072095330316625,2.2543776687337582e-06,0.1971848351603602,0.0006436745412337546,0.0,0.0,0.017940083183370436,7.046176317653803e-05,2.9532155685915846,0.011354672947607109,0.0,0.0,0.360715248584535,0.0014033595329534412,0.04046897313754063,0.00015145621823695892,0.0,0.0,0.0,0.0,464.76745316687055,2.762839419897282,0.0,0.0,0.3249854241802959,0.0018074799397914904,0.0001153738492270028,2.1098097242016385e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.7099448485101,1.649831047509387,144.2449580961322,1.103954305503512
24,6.66885136232251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0682685971097916,0.09111338597671477,0.0,0.0
41,1.073903031185653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.03379205736991,0.0706818756189213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35890055212545646,0.0007163702510813886,0.07807919712802014,0.00020269972048488186,0.26939972561425796,0.0006882454624521059,1.0771603191291232,0.03481619585703051,0.0,0.0
42,8.257413872763662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.115253324833905,0.03147572266708795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02774262077669045,0.00029522680613566825,0.013177456206339401,0.00010571782697350105,0.038996260723037024,0.0003547708111109628,6.548533418833753,0.1701402995172482,0.0,0.0
