cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev","U235(n,inel)","U235(n,inel)_stdev","U238(n,inel)","U238(n,inel)_stdev","Th232(n,inel)","Th232(n,inel)_stdev","U235(n,el)","U235(n,el)_stdev","U238(n,el)","U238(n,el)_stdev","Th232(n,el)","Th232(n,el)_stdev","Li6(n,el)","Li6(n,el)_stdev","Li7(n,el)","Li7(n,el)_stdev","Be9(n,el)","Be9(n,el)_stdev","Pb(n,el)","Pb(n,el)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,3.095863314103156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.550368937262643,0.003069404334813681,0.0,0.0
21,6.190557670635622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.38346147131546,0.0024622967791928254,0.0,0.0
12,30.901476926633904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.84941990820137,0.0020122908752752467,0.0,0.0
22,6.203558638796455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.745769758183705,0.0022128133556977643,0.0,0.0
31,270.56527533259157,0.82158070819293,9.067727375281957e-05,0.0,0.0,7.615998734846602e-05,9.702655014643072e-09,0.0,0.0,0.0,0.0,0.0003161915195925649,1.3205891567693083e-08,0.0,0.0,0.0,0.0,0.0025386253439479882,2.591101868972706e-07,1.645549620261959,0.00013688041765599372,0.17217967317070368,1.4366969764897863e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.3296379140202756,4.1995318944203175e-05,0.8197913537058505,9.051705747256962e-05,0.0017893544870795305,1.6021628024994666e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.9103196674257,0.02890043282926211,0.07618015387065137,5.859624564868659e-06
23,27.323941933981114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.80323575893338,0.004266035077047164,0.0,0.0
32,118.82035156335658,0.4265319940519203,7.148537885677394e-05,0.0,0.0,4.289915033767251e-05,1.0746251596802788e-08,0.0,0.0,0.0,0.0,0.00010747938950761291,9.808196915428985e-09,0.0,0.0,0.0,0.0,0.0012695413924741267,1.9733213541255115e-07,0.7098860020966561,7.885662952206397e-05,0.07403399969845123,9.032946754586301e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.18567737368246023,4.651224459504162e-05,0.426352550606045,7.140301823180064e-05,0.0001794434458753374,8.236062497329928e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.24852868164274,0.0234737231498564,0.011176527924636599,2.916472423913447e-06
24,10.057966552099892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7600890180005124,0.002375672704614637,0.0,0.0
41,1.6472838838033557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.605283755407186,0.002691356344326043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526188860806359,3.191372580372608e-05,7.405327654993399e-06,5.649764312083048e-10,2.3648248792511784e-05,1.7562374127786287e-09,1.307035790837557,0.0009716558885501258,0.0,0.0
42,13.57477899705323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43310512445381,0.001977951739572932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046358630328493716,1.3059357167855e-05,1.0713765260512167e-06,2.8085011071694964e-10,3.0394801073225555e-06,8.51628577691912e-10,8.311828228595628,0.005874547003770704,0.0,0.0
