fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
0.0,99,"[42, 44]",0.11473097122978142,4.760015698093564e-05
0.0,98,[44],0.058422807891127644,2.0235300661980168e-05
0.0,total,,0.17315377912090907,5.172274487583244e-05
