fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
0.0,99,"[42, 44]",0.11456650713895483,4.746593887590248e-05
0.0,98,[44],0.05825833115573561,2.205423654590266e-05
0.0,total,,0.17282483829469045,5.233932272196058e-05
