cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.0769591392814513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.153804670727885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.723427014235433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.167906028703189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,267.9426081827046,0.8071931645503717,0.00024760450190621424,0.0017806059055857925,5.572409828449003e-07,0.8089737704559575,0.00024816174288905913,0.0017806059055857925,0.0004428361914530066,0.004524816095956941,1.6820394292814783e-06,19.580561312922704
23,26.735484237327444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,111.91816124342458,0.3885416276648855,6.667321245714547e-05,0.0001799435356271654,1.8883440795499103e-07,0.38872157120051265,6.686204686510046e-05,0.0001799435356271654,6.414027517076659e-05,0.0023142511262375233,6.436669764076735e-07,10.014624928355428
24,5.970019236883789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.083716882599953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.518663918909244,0.09673675851913367,7.256972301516242e-05,1.529580864655539e-05,6.740968299838716e-08,0.09675205432778022,7.263713269816081e-05,1.529580864655539e-05,7.007204286904457e-06,0.0006022161613961531,5.744036883238319e-07,2.6060131996053055
26,2.8183208778543536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,494.10907143265194,1.292471550734391,0.00038684743737852213,0.0019758452498595132,8.134850737982786e-07,1.2944473959842504,0.0003876609224523204,0.0019758452498595132,0.0005139836709106776,0.007441283383590618,2.9001100940129837e-06,32.201199440883435
