cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,1.0051228768753115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.970802783840322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,9.622934551708877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.882162395847431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,28.739688049545038,1.3465596140443523,0.001526889824289886,0.03370378403742485,2.997888530623689e-05,1.3802633980817771,0.0015568687095961228,0.03370378403742485,0.001130049253459195,0.0002778132008347041,3.1900470910472294e-07,1.2332183254017548
23,0.31903893707850906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.40552755244280114,0.024410515655360294,0.00025710860711907645,0.00018058122292758706,4.406125166962739e-06,0.024591096878287883,0.00026151473228603917,0.00018058122292758706,7.23978681802533e-06,5.292679564711511e-06,5.7848916756897985e-08,0.023494309881858827
24,0.0034070178991227953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0024823393951104293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0033202096996071155,0.00022831928680761173,2.1871590345937155e-05,7.5033760285742e-07,1.6870789260306476e-07,0.00022906962441046914,2.204029823854022e-05,7.5033760285742e-07,3.4290669986346054e-08,5.0570651896909306e-08,4.601302285565947e-09,0.0002244841298376166
26,1.3605930322630494e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,43.95450032026245,1.37119844898652,0.0018058700217548995,0.03388511559795529,3.4553718365802695e-05,1.4050835645844755,0.0018404237401207022,0.03388511559795529,0.0011373233309472067,0.0002831564510513125,3.8145492814718685e-07,1.256937119413451
