fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
1,99,"[42, 44]",0.11467279180882979,4.448783068349221e-05
1,98,[44],0.05836600320393313,1.9895582838376566e-05
1,total,,0.17303879501276292,4.873398501458479e-05
