cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.2233372052652456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.448567456853415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,32.212430708148105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.472202324507218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,276.4143106357168,0.8927315548078534,0.0007942869125357905,0.0020588787750924395,2.189982267370705e-06,0.8947904335829459,0.0007964768948031612,0.0020588787750924395,2.0518451790118496e-06,3.50885361139703e-06,3.2999595413654893e-09,0.015575870987144245
23,27.292403853405688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,113.10440776246438,0.4077004748760629,0.0006400993166868726,0.0001725637387713609,7.150838858528941e-07,0.40787303861483426,0.0006408144005727255,0.0001725637387713609,3.0866554726759805e-07,1.6890896919140653e-06,2.130096087835468e-09,0.0074979027456474326
24,6.194770162240585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.174867516188444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.774946790485842,0.0989617116090485,0.0002562414277184196,1.2796327326201646e-05,3.1056405427339903e-07,0.0989745079363747,0.000256551991772693,1.2796327326201646e-05,3.4612641317851696e-08,4.2207997383388486e-07,1.609805315936383e-09,0.0018736214008302
26,2.95425517041547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,507.2664995856912,1.3993937412929647,0.0016906276569410828,0.002244238841190002,3.2156302074969984e-06,1.4016379801341547,0.0016938432871485797,0.002244238841190002,2.3951233675972996e-06,5.620023277144981e-06,7.03986094513734e-09,0.024947395133621878
