cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev"
11,2.7556208359622736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,14.29360737971355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,14.010912537853212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,27.599842683140484,0.020464216240825027,1.9686676730757377e-05,0.00033104728349860226,2.2720151887384963e-06,1.4695254774011002,0.010085520622940217,0.0,0.0,0.020464216240825027,1.9686676730757377e-05,4.670554389603047e-06,3.6266640191076418e-09
22,39.32299650241557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,674.8235790072703,0.08864671273971914,0.00011591925827135668,0.008216661395428405,1.6285909073798278e-05,36.47392339895488,0.07229347437519563,0.0,0.0,0.08864671273971914,0.00011591925827135668,2.0703070474154613e-05,2.4134113426854375e-08
23,0.568824050657211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,773.3753829970126,0.10911092898054417,0.00013560593500211405,0.008547708678927008,1.8557924262536774e-05,37.94344887635598,0.08237899499813585,0.0,0.0,0.10911092898054417,0.00013560593500211405,2.537362486375766e-05,2.7760777445962018e-08
