cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.203080479260133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.405602323233535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.997299009216004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.4285652534391335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,274.4369660508482,0.89575822052866,0.0002348772461542194,0.0017930391062798861,6.942753558434536e-07,0.89755125963494,0.00023557152151006287,0.0017930391062798861,5.5299648358748106e-06,4.579801090206816e-05,1.7373684937087034e-08,0.19818501823292267
23,27.076150482391512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,112.00558434968536,0.408125718147301,0.00015787762025654912,0.00015064852181111743,1.3700159384126926e-07,0.4082763666691121,0.00015801462185039038,0.00015064852181111743,7.545689715876494e-07,2.1837449163563268e-05,9.048361155690989e-09,0.09449876043515833
24,6.141027171170068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.108898072743884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.55774571344819,0.0990046796543958,7.348156183400084e-05,1.0883065457006122e-05,6.448401723253105e-08,0.0990155627198528,7.354604585123338e-05,1.0883065457006122e-05,7.893025795312709e-08,5.427318106150859e-06,5.222180048920641e-09,0.02348602300923961
26,2.918083357168726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,503.2790022626047,1.4028886183303568,0.00046623642824476937,0.00195457069354801,8.957609669172539e-07,1.4048431890239048,0.0004671321892116866,0.00195457069354801,6.363464065415587e-06,7.306277817178229e-05,3.164422614169867e-08,0.3161698016773206
