cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,heat_eV_src,heat_eV_src_stdev
11,1.957694117834197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484936.4353883332,81.51055293337434
21,23.89600709117764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191547.7217993615,243.44955599936483
31,62.21725578557818,0.47017850964802477,8.904911537179212e-05,0.004676865887710661,1.3327683363548e-06,0.4748553755357354,9.038188370814693e-05,0.0014303913851209926,3.6716957220196e-07,0.012434208834521543,5.174018020088851e-06,55.19570038620298,0.022967568924591605,5093294.984550804,949.144416816596
22,0.5484786677037589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47258.63376771689,41.6346067842821
32,119.71989408444485,0.8815304670898476,0.00012170224903420021,0.010170774206711988,1.6555225198665847e-06,0.8917012412965596,0.0001233577715540668,0.003061357695200035,4.622122947673445e-07,0.023275029337115137,8.37146301669964e-06,103.31831826764756,0.037161090875446307,10201910.133617867,1202.7184018443807
23,0.0739676502545899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6499.868601277617,15.035405300674155
total,208.41329739699322,1.3517089767378723,0.00021075136440599232,0.014847640094422649,2.9882908562213845e-06,1.3665566168322951,0.00021373965526221375,0.004491749080321027,8.293818669693044e-07,0.03570923817163668,1.3545481036788492e-05,158.51401865385054,0.06012865980003791,19025447.77772536,2533.492939678672
