cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,heat_eV_src,heat_eV_src_stdev
11,3.094717166836318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453321.67202756123,46.715545296332444
21,6.188800857043486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587614.7179414522,51.80598045714324
12,30.892988133742577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490036.0125124162,42.817882826485494
22,6.20266670259141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541224.6555569983,43.11604518873014
31,271.87837326541654,0.8059347698543614,9.263168446086676e-05,0.0017375838088467348,1.882256657294668e-07,0.8076723536632081,9.281991012659622e-05,0.0055184432217091324,4.6733143933652007e-07,0.01243473728724885,1.8427729161964945e-06,55.19804619837269,0.008180105635655835,10324274.303023864,670.7395327795532
23,27.62855646695531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412477.80094384076,80.79966704884367
32,121.26369142640857,0.4281990941687237,5.92753189067996e-05,0.00018174162994034456,7.877084282341648e-08,0.42838083579866404,5.935408974962302e-05,0.000888313213789477,2.3604208166890496e-07,0.007252916353669275,1.4899157169183116e-06,32.19583998556234,0.006613765508216378,3207954.7928003417,381.5105775803777
24,11.0496886307346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74067.12431729547,38.060210463362615
41,1.7444661289884746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25535.45818971543,22.420125950239175
42,12.562864938717876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145043.19909416616,96.34520880032046
25,7.6251222943451396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63749.45600207283,31.81640748636391
33,31.182318798498354,0.1242547368865629,3.503723569886611e-05,1.6028753494360083e-05,2.1716037151223703e-08,0.12427076564005726,3.505895173601733e-05,0.00010607121360875796,7.330658323130177e-08,0.002250971794693935,9.430776011233082e-07,9.992108578133015,0.004186340233246062,779669.3700034968,199.55196175826973
26,6.810744832850477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40341.78430115035,23.217890673247414
43,1.0985788839012471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14708.58836369926,16.18710944901206
44,8.004096517851373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90335.4272646489,66.87951413129261
total,547.2276750448817,1.358388600909648,0.00018694423906653244,0.0019353541922814395,2.8871254570410695e-07,1.3603239551019293,0.00018723295161223656,0.0065128276491073665,7.766801042367268e-07,0.021938625435612057,4.275766234238114e-06,97.38599476206804,0.018980211377118274,17250354.36234272,1811.983659889574
