cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Th232(n,fis)","Th232(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.6975995511176767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0040305630486,0.01692045606575927,0.0,0.0
41,13.930455058811964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.42008332343531,0.004258481800611351,0.0,0.0
21,13.599081289363175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.04468794257672,0.010279548560898879,0.0,0.0
31,26.6155188783516,0.02003720478660406,2.3319418773935296e-06,0.019678116542403947,8.619406847894021e-06,85.17140712230655,0.037306772129986336,0.0,0.0,0.02003720478660406,2.3319418773935296e-06,0.0002817938364667146,2.605709387010368e-08,71.01976445416086,0.006128799526627768,2.865828302940618,0.0002680307167426227
22,37.364801608307204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.7704414329347,0.031205679915410112,0.0,0.0
32,464.47541172123834,0.08584542635106476,1.804676910160039e-05,0.4258189243908918,5.828845592776499e-05,1843.0420864480122,0.2522858221545939,0.0,0.0,0.08584542635106476,1.804676910160039e-05,0.0012110095656579264,1.9504719618890577e-07,429.0551458047268,0.051485020289703476,12.407900074286136,0.0019786126837844768
23,0.2519940034534069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.473121950356592,0.007937289688239988,0.0,0.0
total,558.9348621106434,0.10588263113766883,2.037871097899392e-05,0.44549704093329573,6.690786277565901e-05,1928.2134935703189,0.28959259428458023,0.0,0.0,0.10588263113766883,2.037871097899392e-05,0.0014928034021246409,2.2110429005900946e-07,995.7872754712397,0.12821527584725084,15.273728377226753,0.0022466434005270993
