fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
250.0,99,"[42, 44]",0.11461634017460132,4.388003699237718e-05
250.0,98,[44],0.058553463800364546,1.85421458048344e-05
250.0,total,,0.17316980397496587,4.7636843068156054e-05
