cells,volume_m3,stdev_m3
10,772.3764204388433,0.15766713490531653
11,1.9098732210777387,0.00872835494180843
21,6.34269790675955,0.015897385246160408
22,19.297358067959436,0.027684103583180575
23,26.22827106593983,0.03224683450057905
31,12.734762939364828,0.022507926385174196
32,758.4982318546878,0.1565807201360156
99,767.7044226042581,0.1573036057164387
