cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.200778772425758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.40090348375779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.969388204776426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.4246794212124385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,272.8414055497653,0.9026376311681285,0.0003475161529871245,0.0017486801352269113,6.185071962548402e-07,0.9043863113033553,0.00034813466018337937,0.0017486801352269113,0.008061907176483373,0.014475565251345033,7.652620909779664e-06,64.25732213181989
23,26.63513966807119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,108.87326689253749,0.4054021010633603,0.00010687371758302029,0.00014556615429628337,1.0874294016914061e-07,0.40554766721765656,0.00010698246052318942,0.00014556615429628337,0.0011734426209741302,0.006898244573545589,3.1358514788080896e-06,30.621444897649894
24,5.792124295701683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.787917896340628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,24.092632731391383,0.0960233705204191,9.025743152621403e-05,1.039171887443605e-05,6.032306977849726e-08,0.09603376223929352,9.031775459599253e-05,1.039171887443605e-05,0.00012607516597428078,0.0016954377055943472,2.084089943924597e-06,7.526081704663433
26,2.649576081129207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,495.66781299710925,1.4040631027519077,0.0005446473020963589,0.0019046380083976308,7.875732062024781e-07,1.4059677407603053,0.0005454348753025612,0.0019046380083976308,0.009361424963431784,0.02306924753048497,1.287256233251235e-05,102.40484873413322
