filename,fertile_kg/m3,fertile_mt,energy mid [eV],mean
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,8289.44213812867,2.5800872948594212e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,8482.385727892795,2.7129876653427615e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,8679.820238542878,2.4030661055322617e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,8881.850199959536,2.7490251688458242e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,9088.582575042408,3.247553095170943e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,9300.12681634068,1.602606326296368e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,9516.594924001716,2.8675446653374124e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,9738.101505068516,2.416501512699589e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,9964.763834157344,2.6387759654815155e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,10196.701915547712,2.8197151935107952e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,10434.038546717518,2.2435195655230232e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,10676.89938335705,2.0717184512685728e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,10925.41300589623,2.250429597732781e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,11179.71098758033,2.4725179583961407e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,11439.92796413023,2.3592311648611115e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,11706.201705024036,2.071247878674161e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,11978.673186437878,2.1124751111326836e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,12257.486665884437,2.2517817927381346e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,12542.789758588757,2.027640489202711e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,12834.733515641765,2.5457278823618733e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,13133.472503972876,2.3483993946595203e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,13439.164888184026,2.4792021475094998e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,13751.972514288474,2.761458261293499e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,14072.06099539866,2.2691551151093196e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,14399.59979940856,2.0497472121336983e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,14734.762338716915,2.1480450463908943e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,15077.72606203875,2.3265748602798382e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,15428.672548354005,1.9801910554339735e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,15787.78760304291,2.2245882633660496e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,16155.261356258865,2.0646520372421853e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,16531.288363591095,2.161022659326714e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,16916.067709070332,2.0414059214131324e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,17309.803110572007,2.0635592563257997e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,17712.703027672815,2.169073266690374e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,18124.98077201769,2.2643903997694717e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,18546.85462025572,1.8232672300839163e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,18978.54792960468,2.1419725197096865e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,19420.28925610545,2.2916217057126027e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,19872.312475628947,1.9126176531776408e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,20334.856907699475,2.2326516474771294e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,20808.1674422003,2.340487084625802e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,21292.49466902831,2.3228666215680713e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,21788.09501076653,2.1331192730846777e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,22295.23085844471,2.152869696851342e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,22814.170710459806,2.1778853741653792e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,23345.189314730003,2.1411185817528545e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,23888.56781415746,2.094219281733489e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,24444.59389547682,2.0108547774736637e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,25013.561941568303,1.8781442194250906e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,25595.773187316016,1.6328807130559397e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,26191.53587909396,1.076889677058158e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,26801.165437964257,2.7087178888963802e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,27424.984626673904,4.616021834190741e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,28063.323720538538,1.155310287331374e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,28716.520682303657,1.4993621547655922e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,29384.92134107587,1.618678799803555e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,30068.87957541895,1.6676957573295252e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,30768.75750071154,1.726648717583179e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,31484.92566086584,1.762703473852014e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,32217.76322450862,1.7851644471650142e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,32967.6581857286,1.7970312784705618e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,33735.0075694963,1.8169250654505534e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,34520.21764186528,1.8309778962480618e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,35323.70412506594,1.8572177812388194e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,36145.892417605806,1.831186260086825e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,36987.21781949287,1.81931432192591e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,37848.125762701166,1.8476195126943973e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,38729.0720470006,1.9459749879515562e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,39630.52308127603,1.710937561037904e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,40552.95613046288,1.715300221600064e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,41496.85956823087,1.698376692835167e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,42462.73313554908,1.6299798157093773e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,43451.08820526893,1.5340871351029624e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,44462.44805286596,1.3703598304013192e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,45497.348133483145,1.2064464284531826e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,46556.33636542272,9.365586917408569e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,47639.97342023646,5.408939826873332e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,48748.83301956806,2.3396002165979275e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,49883.50223890478,3.744135568904647e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,51044.58181839911,8.240842826184391e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,52232.68648092514,1.04356894006792e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,53448.445257537925,1.1087770460861196e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,54692.501820508114,1.2075178513034914e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,55965.514824108366,1.2898721306622268e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,57268.15825333176,1.3744875644607008e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,58601.12178072688,1.5572004397861212e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,59965.111131538666,1.5645185409733e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,61360.8484573481,1.2832900039449381e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,62789.07271840866,1.0841982283803436e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,64250.5400748821,1.0484336077861294e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,65746.02428718036,1.0424336011250509e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,67276.31712562601,1.0071069675997568e-08
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,68842.22878964762,9.745171289544812e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,70444.58833673244,9.69279657758517e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,72084.24412136326,9.817524175667635e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,73762.06424417178,9.779369372186879e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,75478.9370115466,9.7671943429157e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,77235.77140593875,9.645780443729573e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,79033.49756711409,9.206393111676524e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,80873.06728460724,8.558911559732958e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,82755.45450163775,7.343792881615776e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,84681.65583075545,6.945745021382294e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,86652.6910814876,5.627557170771839e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,88669.60380026775,4.677868433793738e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,90733.4618229318,3.8515315104371084e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,92845.35784007376,3.0633869628180933e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,95006.4099755607,2.383047811002413e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,97217.76237851322,2.0101841656114677e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,99480.58582906454,1.9738960932764998e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,101796.07835821933,2.245523762840832e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,104165.46588214028,2.6641146987456907e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,106590.00285119755,3.182946235693962e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,109070.97291412644,3.5981726753291495e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,111609.68959764356,3.7323878454091595e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,114207.49700188104,3.905922679233833e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,116865.77051200808,4.1038047513242216e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,119585.91752641591,4.182245028952667e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,122369.3782018519,4.3216819814927885e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,125217.62621589728,4.456435414792551e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,128132.16954719214,4.668894254258099e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,131114.5512738208,5.215902359206034e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,134166.3503902803,4.881820472217473e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,137289.18264346445,4.48111054480472e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,140484.7013881061,4.420793796838161e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,143754.59846213058,4.886483373273746e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,147100.6050823837,4.707818576473838e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,150524.4927612085,5.219493743220002e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,154028.07424435613,4.389542314785863e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,157613.20447072745,4.709513042840399e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,161281.78155445313,4.024676061328252e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,165035.74778983294,3.967349533679237e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,168877.09067966527,4.075463032292971e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,172807.84398751231,3.909471587592764e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,176830.08881445747,3.553940415557004e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,180945.95470092495,3.20559830198574e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,185157.6207541456,3.101262780855017e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,189467.31680186468,2.8870855260184058e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,193877.324572904,2.876480073358245e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,198389.9789052021,2.8567770300653484e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,203007.6689819724,2.4514131659611895e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,207732.83959663464,2.3580866698115334e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,212567.99244718795,2.219275076995623e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,217515.6874607118,2.159334695201338e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,222578.54414869577,2.0014239740614415e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,227759.24299391583,1.7841428231890052e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,233060.52686959124,1.5290569271279113e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,238485.20249157323,1.284630746419271e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,244036.1419043352,1.1706039369566417e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,249716.28400154985,1.0405276533732715e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,255528.63608205947,1.039704144317627e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,261476.27544206264,9.729469086935056e-10
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,267562.3510043602,9.033071103937511e-10
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,273790.08498552337,7.945405707353528e-10
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,280162.7746018673,9.448626369560768e-10
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,286683.7938151299,1.1150886710514146e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,293356.5951187863,1.2250099316488917e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,300184.7113659403,1.2737701938210197e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,307171.7576397595,1.3884837362276536e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,314321.43316744827,1.3869105039309332e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,321637.5232787694,1.4747000852517133e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,329123.901410152,1.436209650594532e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,336784.5311554468,1.4551331073554456e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,344623.4683644142,1.550070788545935e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,352644.8632900567,1.4649239374938383e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,360852.9627859321,1.5466579077567376e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,369252.1125546107,1.5441862709855368e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,377846.7594484674,1.6435253629298353e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,386641.4538240272,1.63572467165829e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,395640.851951109,1.6716026081915782e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,404849.7184780447,1.7977469362867123e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,414272.9289542786,1.8658799089843243e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,423915.4724116819,1.598293569869527e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,433782.4540059498,2.02304461544204e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,443879.0977194788,2.3231140484986394e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,454210.7491271561,2.4174475187350707e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,464782.878226525,2.6584523769374125e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,475601.0823338248,3.010501609734823e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,486671.08904743777,3.0859565325654403e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,497998.75928031385,2.6603434823048574e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,509590.0903629764,2.703165462222776e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,521451.219218754,2.838398983259804e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,533588.4256129178,3.056778026152242e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,546008.1354774449,3.3047938580782993e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,558716.9243131694,3.565722905711587e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,571721.5206711204,3.4995315250841523e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,585028.8097148909,3.479005576255665e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,598645.836865925,2.670576538599271e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,612579.8115336503,2.840548898342517e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,626838.110932434,3.0149589807949467e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,641428.2839873809,3.130355595801788e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,656358.0553310416,3.3185762611450717e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,671635.3293931487,3.876704240225809e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,687268.1945855437,4.014238973951714e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,703264.9275845122,4.243516849282638e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,719633.997712794,4.041090536289251e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,736384.0714235893,3.6861040238857385e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,753524.0168889272,3.5073961415055025e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,771062.9086948424,3.627927254778464e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,789010.0326458317,3.750578262353884e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,807374.8906811352,3.3872641373458727e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,826167.2059054503,3.7534028990712995e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,845396.927736741,3.5662112199885108e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,865074.2371738645,3.137568960710417e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,885209.5521868077,3.3558079530925706e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,905813.5332323852,3.282142902845046e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,926897.08889832,3.006239565594651e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,948471.3816786942,3.1777761563731307e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,970547.8338838288,3.3955368321903968e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,993138.1336877204,3.535754492540071e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1016254.241316238,3.5061639870215596e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1039908.3953793528,3.2907375093644623e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1064113.1193507584,3.1357127939518954e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1088881.228198308,2.9036725898594015e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1114225.8351687812,2.4699631802720962e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1140160.358730571,2.8097904304781167e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1166698.5296779696,2.568256487744625e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1193854.3984008087,2.1814985169576103e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1221642.3423233102,2.028575004935928e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1250077.0735160806,1.8442783683656108e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1279173.6464852807,1.8688863954152723e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1308947.466143096,1.7855912597973919e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1339414.295963723,1.844952739390067e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1370590.266329199,1.921441624857442e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1402491.8830694808,1.910135470992807e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1435136.0362013052,1.8226416332177947e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1468540.0088704536,1.7094709021604963e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1502721.486502152,1.6511063175643438e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1537698.5661644582,1.5163119095982708e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1573489.766149587,1.3962941150447318e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1610114.035778249,1.2863268466604802e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1647590.765432192,1.2046148306897963e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1685939.7968202648,1.243814079709888e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1725181.4334834206,1.2653644435844236e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1765336.4515442443,1.2287195500429697e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1806426.110706676,1.2284707786829975e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1848472.1655117671,1.1940482348738665e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1891496.8768554209,1.1060489490777073e-09
tallies_ARC_900K_Li07.5_U000.03kgm3,0.03,0.008733000000000001,1935523.0237742169,9.62462421200472e-10
