energy mid [eV],energy low [eV],energy high [eV],mean,filename,fertile_kg/m3,fertile_mt,br_vol_m3
0.0026873502901328,0.002625596380043,0.0027491042002227,0.0,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0028137630087504,0.0027491042002227,0.0028784218172781,0.0,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0029461221704078,0.0028784218172781,0.0030138225235375,0.0,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0030847074952567,0.0030138225235375,0.0031555924669759,1e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0032298118614597,0.0031555924669759,0.0033040312559436,1e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0033817419241425,0.0033040312559436,0.0034594525923414,0.0,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0035408187634602,0.0034594525923414,0.0036221849345791,1e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0037073785631501,0.0036221849345791,0.0037925721917212,1e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0038817733210025,0.0037925721917212,0.0039709744502839,0.0,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0040643715927525,0.0039709744502839,0.0041577687352211,1e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0042555592709642,0.0041577687352211,0.0043533498067072,3.0000000000000004e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0044557404005534,0.0043533498067072,0.0045581309943997,1e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0046653380326731,0.0045581309943997,0.0047725450709466,2e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0048847951187648,0.0047725450709466,0.004997045166583,0.0,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0051145754466663,0.004997045166583,0.0052321057267496,3.0000000000000004e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0053551646207542,0.0052321057267496,0.0054782235147587,3.0000000000000004e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0056070710881915,0.0054782235147587,0.0057359186616244,5e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.005870827213451,0.0057359186616244,0.0060057357652776,5e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0061469904033825,0.0060057357652776,0.0062882450414873,3.0000000000000004e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0064361442852046,0.0062882450414873,0.0065840435289218,4e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
