filename,fertile_kg/m3,fertile_mt,"Li6(n,t)","Li7(n,Xt)","U238(n,g)",tbr,Pu239_kg/yr
tallies_PBHomo_900K_Li60.0_U000.00kgm3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tallies_PBHomo_900K_Li60.0_U003.00kgm3,3.0,1.5617999999999998e-06,0.0,0.0,0.0,0.0,0.0
tallies_PBHomo_900K_Li60.0_U060.00kgm3,60.0,3.1236e-05,0.0,0.0,0.0,0.0,0.0
tallies_PBHomo_900K_Li60.0_U000.30kgm3,0.3,1.5617999999999999e-07,0.0,0.0,0.0,0.0,0.0
tallies_PBHomo_900K_Li60.0_U015.00kgm3,15.0,7.809e-06,0.0,0.0,0.0,0.0,0.0
