filename,fertile_kg/m3,energy mid [eV],mean,energy low [eV],energy high [eV]
prism_A_U238_001.50kgm3,1.5,0.005,0.0,0.0,0.01
prism_A_U238_001.50kgm3,1.5,0.055,0.0,0.01,0.1
prism_A_U238_001.50kgm3,1.5,0.55,1.8893331855539801e-16,0.1,1.0
prism_A_U238_001.50kgm3,1.5,5.5,5.574994350139564e-12,1.0,10.0
prism_A_U238_001.50kgm3,1.5,55.0,2.972585633749461e-10,10.0,100.0
prism_A_U238_001.50kgm3,1.5,550.0,1.8336601241786623e-08,100.0,1000.0
prism_A_U238_001.50kgm3,1.5,5500.0,1.0266785624365505e-08,1000.0,10000.0
prism_A_U238_001.50kgm3,1.5,55000.0,6.62655641672411e-09,10000.0,100000.0
prism_A_U238_001.50kgm3,1.5,550000.0,1.3374063782699992e-07,100000.0,1000000.0
prism_A_U238_001.50kgm3,1.5,5500000.0,1.990941067508891e-05,1000000.0,10000000.0
prism_A_U238_015.00kgm3,15.0,0.005,0.0,0.0,0.01
prism_A_U238_015.00kgm3,15.0,0.055,0.0,0.01,0.1
prism_A_U238_015.00kgm3,15.0,0.55,2.734255777868751e-15,0.1,1.0
prism_A_U238_015.00kgm3,15.0,5.5,4.923511361148224e-11,1.0,10.0
prism_A_U238_015.00kgm3,15.0,55.0,2.7229453149039522e-09,10.0,100.0
prism_A_U238_015.00kgm3,15.0,550.0,1.8198576993626115e-07,100.0,1000.0
prism_A_U238_015.00kgm3,15.0,5500.0,1.0367413090871606e-07,1000.0,10000.0
prism_A_U238_015.00kgm3,15.0,55000.0,6.621634849472145e-08,10000.0,100000.0
prism_A_U238_015.00kgm3,15.0,550000.0,1.3371880794064375e-06,100000.0,1000000.0
prism_A_U238_015.00kgm3,15.0,5500000.0,0.00019870247365158834,1000000.0,10000000.0
prism_A_U238_150.00kgm3,150.0,0.005,0.0,0.0,0.01
prism_A_U238_150.00kgm3,150.0,0.055,0.0,0.01,0.1
prism_A_U238_150.00kgm3,150.0,0.55,3.632656807361455e-15,0.1,1.0
prism_A_U238_150.00kgm3,150.0,5.5,2.5496007670911964e-10,1.0,10.0
prism_A_U238_150.00kgm3,150.0,55.0,1.6855396491443217e-08,10.0,100.0
prism_A_U238_150.00kgm3,150.0,550.0,1.8575128876816922e-06,100.0,1000.0
prism_A_U238_150.00kgm3,150.0,5500.0,1.0470615261229827e-06,1000.0,10000.0
prism_A_U238_150.00kgm3,150.0,55000.0,6.748197496980327e-07,10000.0,100000.0
prism_A_U238_150.00kgm3,150.0,550000.0,1.3519268284085452e-05,100000.0,1000000.0
prism_A_U238_150.00kgm3,150.0,5500000.0,0.0019836336311627,1000000.0,10000000.0
prism_A_U238_090.00kgm3,90.0,0.005,0.0,0.0,0.01
prism_A_U238_090.00kgm3,90.0,0.055,0.0,0.01,0.1
prism_A_U238_090.00kgm3,90.0,0.55,8.553186629537262e-15,0.1,1.0
prism_A_U238_090.00kgm3,90.0,5.5,2.0412257611908322e-10,1.0,10.0
prism_A_U238_090.00kgm3,90.0,55.0,1.2027261843155614e-08,10.0,100.0
prism_A_U238_090.00kgm3,90.0,550.0,1.0896681054466936e-06,100.0,1000.0
prism_A_U238_090.00kgm3,90.0,5500.0,6.35493576066569e-07,1000.0,10000.0
prism_A_U238_090.00kgm3,90.0,55000.0,4.0297569426173336e-07,10000.0,100000.0
prism_A_U238_090.00kgm3,90.0,550000.0,8.079637765111398e-06,100000.0,1000000.0
prism_A_U238_090.00kgm3,90.0,5500000.0,0.0011909609159660999,1000000.0,10000000.0
prism_A_U238_120.00kgm3,120.0,0.005,0.0,0.0,0.01
prism_A_U238_120.00kgm3,120.0,0.055,0.0,0.01,0.1
prism_A_U238_120.00kgm3,120.0,0.55,1.0902349352101908e-14,0.1,1.0
