fertile_kg/m3,energy low [eV],energy high [eV],energy mid [eV],U235_ng,U235_ng_stdev,U238_ng,U238_ng_stdev,Th232_ng,Th232_ng_stdev,U235_fis,U235_fis_stdev,U238_fis,U238_fis_stdev,Th232_fis,Th232_fis_stdev,Li6_nt,Li6_nt_stdev,Li7_nt,Li7_nt_stdev,Be9_n2n,Be9_n2n_stdev,Pb_n2n,Pb_n2n_stdev,filename,fertile_mt,br_vol_m3
75.0,811.1813963938201,849.3392971284771,830.2603467611486,0.0,0.0,0.0,0.0,8.92564980015515e-05,8.698724914556724e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0088942756584802,2.7026080350217787e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,849.3392971284771,889.2921421196826,869.3157196240799,0.0,0.0,0.0,0.0,6.265670985256582e-05,4.8824290400130126e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0088308267232921,2.614688516853615e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,889.2921421196826,931.1243653856104,910.2082537526464,0.0,0.0,0.0,0.0,8.817817252480652e-05,9.426658864998821e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0087635411310436,2.788511510019132e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,931.1243653856104,974.9243727131394,953.0243690493749,0.0,0.0,0.0,0.0,0.0001035677150407,1.0437064004902713e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0086800022247027,3.532580272895792e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,974.9243727131394,1020.7847284895004,997.8545506013198,0.0,0.0,0.0,0.0,0.0002287016673903,1.510855728051912e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0086592400407425,3.2037333679448563e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,1020.7847284895004,1068.802351322465,1044.7935399059827,0.0,0.0,0.0,0.0,5.706832395787635e-05,4.273093239663952e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0087132694384097,2.7276195434718657e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,1068.802351322465,1119.0787188624954,1093.9405350924803,0.0,0.0,0.0,0.0,8.883911744475982e-05,6.400737347139525e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0080760852257087,2.8570852600503523e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,1119.0787188624954,1171.720082259704,1145.3994005610998,0.0,0.0,0.0,0.0,7.167672130686269e-05,5.357014105083739e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.007920066477654,1.977818580888006e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,1171.720082259704,1226.8376907088548,1199.2788864842794,0.0,0.0,0.0,0.0,3.157111843005668e-05,3.031559030647021e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0083887062842875,2.38236689446796e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,1226.8376907088548,1284.548026556938,1255.6928586328963,0.0,0.0,0.0,0.0,0.0001734225576734,9.25534691949001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0083049738054767,2.6713628710102343e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,1284.548026556938,1344.973051470185,1314.7605390135614,0.0,0.0,0.0,0.0,0.0001022470035453,8.79904004361697e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.008219993946395,2.6871511943995277e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,1344.973051470185,1408.2404641807598,1376.6067578254724,0.0,0.0,0.0,0.0,0.0001575765138927,1.0276834239425882e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0081320914147824,2.655037045246853e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,1408.2404641807598,1474.4839703578275,1441.3622172692938,0.0,0.0,0.0,0.0,8.837860191354533e-05,7.289401374395846e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0080364015824069,2.470862146150242e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,1474.4839703578275,1543.8435651733405,1509.163767765584,0.0,0.0,0.0,0.0,0.0001142455423987,7.707567971766494e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0079354620749818,2.479385439081429e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,1543.8435651733405,1616.4658291596843,1580.1546971665125,0.0,0.0,0.0,0.0,0.0001144788116062,6.911918802283871e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0078534851517269,2.87997315672384e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,1616.4658291596843,1692.5042379844535,1654.485033572069,0.0,0.0,0.0,0.0,0.0001311242502374,8.354722971617813e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0077014811775215,2.1458555570876693e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,1692.5042379844535,1772.119486796993,1732.3118623907233,0.0,0.0,0.0,0.0,0.0001071977815235,5.903807384035597e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0076690504223753,2.345833512644606e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,1772.119486796993,1855.47982983218,1813.7996583145864,0.0,0.0,0.0,0.0,9.73126775439886e-05,5.2197012258391184e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0075474980102391,2.9730584041084954e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,1855.47982983218,1942.761435989136,1899.1206329106576,0.0,0.0,0.0,0.0,0.0001013907757554,4.7311357308155083e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0074744000841929,2.124153651727837e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,1942.761435989136,2034.148761136325,1988.4550985627304,0.0,0.0,0.0,0.0,9.802914509639176e-05,6.488768248475885e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0074079814071486,2.7648959786575957e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,2034.148761136325,2129.83493792986,2081.991849533092,0.0,0.0,0.0,0.0,8.717448909879577e-05,5.209386624102092e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0073204599832637,2.4763670299893364e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,2129.83493792986,2230.0221839688165,2179.928560949338,0.0,0.0,0.0,0.0,0.0001352599752897,6.292001445573772e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0072401643862769,2.420065010315268e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,2230.0221839688165,2334.922229150145,2282.4722065594806,0.0,0.0,0.0,0.0,7.218721217916593e-05,3.8586369132978105e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0070513771342502,2.0535540088659486e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,2334.922229150145,2444.756763126312,2389.839496138228,0.0,0.0,0.0,0.0,9.959070917870488e-05,3.8887946191797866e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0068384228189192,1.940797047380459e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,2444.756763126312,2559.75790381133,2502.257333468821,0.0,0.0,0.0,0.0,7.82161512521532e-05,5.4649274516019085e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0067319084423979,1.7214445175685111e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,2559.75790381133,2680.168687925228,2619.9632958682787,0.0,0.0,0.0,0.0,0.0001095346457961,5.790076454601787e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0066754991459626,1.932983047898577e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,2680.168687925228,2806.2435846137314,2743.2061362694794,0.0,0.0,0.0,0.0,0.0001045970380879,6.101816478317112e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.00662957229108,1.8735282503422156e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,2806.2435846137314,2938.249033228547,2872.246308921139,0.0,0.0,0.0,0.0,6.686406401604293e-05,4.1408958483407245e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0065644320156104,2.3414872575667017e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,2938.249033228547,3076.464006404787,3007.356519816667,0.0,0.0,0.0,0.0,9.150081861033168e-05,4.4050753933946627e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0064798557030316,1.878143263684282e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,3076.464006404787,3221.180599625506,3148.822303015146,0.0,0.0,0.0,0.0,9.491230800028974e-05,4.7861391955323234e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0063978667040119,1.8917149156608331e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,3221.180599625506,3372.7046485193,3296.9426240724038,0.0,0.0,0.0,0.0,8.526044871342677e-05,3.713418523422766e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0063246644551732,2.0315596755204447e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,3372.7046485193,3531.3563751955307,3452.030511857415,0.0,0.0,0.0,0.0,5.603880103772423e-05,2.7169721049321066e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0062506041419668,1.880686406748789e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,3531.3563751955307,3697.471064983104,3614.413720089317,0.0,0.0,0.0,0.0,6.127882916322981e-05,2.9317902837482277e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0062206209689692,1.690578709035928e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,3697.471064983104,3871.3997750029703,3784.435419993037,0.0,0.0,0.0,0.0,6.500815938581696e-05,3.3032279084381826e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0061292107844767,2.18104081486504e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,3871.3997750029703,4053.510076071831,3962.454925537401,0.0,0.0,0.0,0.0,7.884011041854078e-05,2.9870405497650315e-08,0.0,0.0,0.0,0.0,6.787534557964738e-11,3.0793791203070486e-14,0.0056670026914152,1.6999323499839784e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,4053.510076071831,4244.186829504904,4148.848452788368,0.0,0.0,0.0,0.0,7.977970079793938e-05,3.1188061090404724e-08,0.0,0.0,0.0,0.0,2.3480169517569265e-10,7.58823669473801e-14,0.0056622139717691,1.8299003095403304e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,4244.186829504904,4443.833000459449,4344.009914982176,0.0,0.0,0.0,0.0,7.705569328614927e-05,2.5148370770873088e-08,0.0,0.0,0.0,0.0,2.3369480935770446e-10,5.5454266858127975e-14,0.0056257924121804,1.3349737968606532e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,4443.833000459449,4652.870509537877,4548.351754998663,0.0,0.0,0.0,0.0,7.446964882287698e-05,2.3204771936483506e-08,0.0,0.0,0.0,0.0,2.3187253029680817e-10,5.919115454543911e-14,0.0055760111503291,1.4235692448543912e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,4652.870509537877,4871.741124450209,4762.305816994043,0.0,0.0,0.0,0.0,7.342369654877288e-05,2.025445192644647e-08,0.0,0.0,0.0,0.0,2.3059625365669167e-10,5.676086829766386e-14,0.0055350659941386,1.3624012078912948e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,4871.741124450209,5100.907393620252,4986.324259035231,0.0,0.0,0.0,0.0,7.201189558575395e-05,2.2104051661865593e-08,0.0,0.0,0.0,0.0,2.27843815284069e-10,6.027463517711964e-14,0.0054623643527951,1.4450340292290155e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,5100.907393620252,5340.853623708527,5220.88050866439,0.0,0.0,0.0,0.0,7.145937541433412e-05,2.463762608107653e-08,0.0,0.0,0.0,0.0,2.2592788581253766e-10,6.959949040861575e-14,0.0054011190542993,1.6639013434145076e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,5340.853623708527,5592.086903117788,5466.470263413157,0.0,0.0,0.0,0.0,7.001552792188743e-05,2.528557349741656e-08,0.0,0.0,0.0,0.0,2.208074024362361e-10,5.72185277143654e-14,0.0052672178811072,1.364868373365965e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,5592.086903117788,5855.138173644152,5723.61253838097,0.0,0.0,0.0,0.0,6.739734990133202e-05,2.3887775533673743e-08,0.0,0.0,0.0,0.0,2.1191403306794308e-10,6.477955774271802e-14,0.0050509049001489,1.543987166683906e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,5855.138173644152,6130.563352538598,5992.850763091376,0.0,0.0,0.0,0.0,6.856008998036865e-05,2.19248008934522e-08,0.0,0.0,0.0,0.0,2.1484063298059776e-10,5.930052409886558e-14,0.0051214809331926,1.413633672481922e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,6130.563352538598,6418.944507350146,6274.753929944372,0.0,0.0,0.0,0.0,6.278863807021782e-05,2.1587523424649193e-08,0.0,0.0,0.0,0.0,1.9613356975685207e-10,5.736002710609246e-14,0.0046644387301034,1.364309376274806e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,6418.944507350146,6720.891086033548,6569.917796691847,0.0,0.0,0.0,0.0,6.646446608554206e-05,2.30392368424158e-08,0.0,0.0,0.0,0.0,2.0698391559838528e-10,5.792931274342245e-14,0.0049154120155537,1.37552904755712e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,6720.891086033548,7037.041204921141,6878.966145477345,0.0,0.0,0.0,0.0,6.87623283999178e-05,1.914524265017433e-08,0.0,0.0,0.0,0.0,2.1337807339739182e-10,5.338337048073564e-14,0.0050624515049331,1.266542471220511e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,7037.041204921141,7368.062997280774,7202.552101100957,0.0,0.0,0.0,0.0,6.783473551623914e-05,2.0756191039151526e-08,0.0,0.0,0.0,0.0,2.097895929001952e-10,6.113870750076608e-14,0.0049714431844734,1.4490189507915052e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,7368.062997280774,7714.65602530979,7541.359511295282,0.0,0.0,0.0,0.0,6.117398163431797e-05,1.4963341754783012e-08,0.0,0.0,0.0,0.0,1.8843648596683742e-10,4.7447579340497796e-14,0.0044561417196309,1.122010031010385e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,7714.65602530979,8077.552758549069,7896.10439192943,0.0,0.0,0.0,0.0,5.415742465328505e-05,1.7379241181570552e-08,0.0,0.0,0.0,0.0,1.6619776630524494e-10,4.1234669241151646e-14,0.0039296097643126,9.749570340098696e-07,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,8077.552758549069,8457.520121841548,8267.536440195308,0.0,0.0,0.0,0.0,5.430225239348548e-05,1.8542319303252116e-08,0.0,0.0,0.0,0.0,1.659255720810759e-10,4.823515953025488e-14,0.0039190113646347,1.139251881361458e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,8457.520121841548,8855.361116106555,8656.440618974051,0.0,0.0,0.0,0.0,5.654854191209249e-05,1.5054295580358214e-08,0.0,0.0,0.0,0.0,1.7195488804184008e-10,3.501505135739882e-14,0.0040597298947194,8.26733168619368e-07,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,8855.361116106555,9271.916515355242,9063.638815730896,0.0,0.0,0.0,0.0,5.779896482325181e-05,1.653369925297222e-08,0.0,0.0,0.0,0.0,1.749568409011888e-10,4.726850904724905e-14,0.0041307567730178,1.1161475112151223e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,9271.916515355242,9708.066643533462,9489.991579444351,0.0,0.0,0.0,0.0,5.8693019757656464e-05,1.8771480071250625e-08,0.0,0.0,0.0,0.0,1.771546776550332e-10,5.1695630497337535e-14,0.0041696003657654,1.2166850544499671e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,9708.066643533462,10164.73323494718,9936.39993924032,0.0,0.0,0.0,0.0,5.931614321726612e-05,2.0613590840058508e-08,0.0,0.0,0.0,0.0,1.784606715475607e-10,5.534463356420561e-14,0.0041911812109413,1.2997996245160065e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,10164.73323494718,10642.881382202124,10403.807308574653,0.0,0.0,0.0,0.0,5.871132500943e-05,2.1363723426751008e-08,0.0,0.0,0.0,0.0,1.7579769249281034e-10,5.88187616521183e-14,0.0041193133584326,1.3780949388443477e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,10642.881382202124,11143.52157577436,10893.20147898824,0.0,0.0,0.0,0.0,5.884605725979333e-05,1.7231458719399238e-08,0.0,0.0,0.0,0.0,1.7521237972223452e-10,4.9261113275674775e-14,0.0040998716766125,1.1526521223453353e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,11143.52157577436,11667.711839522062,11405.61670764821,0.0,0.0,0.0,0.0,5.816535446789215e-05,1.7405392815297652e-08,0.0,0.0,0.0,0.0,1.7207204427661628e-10,4.5290676555926594e-14,0.0040274901711871,1.059942376230439e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,11667.711839522062,12216.559966651594,11942.135903086828,0.0,0.0,0.0,0.0,5.802214660854328e-05,1.4539052127205388e-08,0.0,0.0,0.0,0.0,1.7052770089096014e-10,3.921687732304213e-14,0.0039998194894808,9.199665440817812e-07,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,12216.559966651594,12791.225860863202,12503.892913757398,0.0,0.0,0.0,0.0,5.731999991360014e-05,1.6637031703872906e-08,0.0,0.0,0.0,0.0,1.6722818714442632e-10,4.7856096319136456e-14,0.0039334656003981,1.1256342988009537e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,12791.225860863202,13392.923987624032,13092.074924243618,0.0,0.0,0.0,0.0,5.6575260572195466e-05,2.1182041562410068e-08,0.0,0.0,0.0,0.0,1.637335953544679e-10,5.535087775554899e-14,0.0038731870716365,1.3092299152164666e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,13392.923987624032,14022.925940748775,13707.924964186404,0.0,0.0,0.0,0.0,5.567589904217242e-05,1.5665134320269392e-08,0.0,0.0,0.0,0.0,1.5970314539180586e-10,4.2542710531189473e-14,0.0038042100802451,1.0135065523232665e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,14022.925940748775,14682.56312971207,14352.744535230424,0.0,0.0,0.0,0.0,5.4676699253992345e-05,1.4141511713838669e-08,0.0,0.0,0.0,0.0,1.5532580061607722e-10,3.4702085366995514e-14,0.0037372217532758,8.34375075507322e-07,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,14682.56312971207,15373.22959337181,15027.896361541942,0.0,0.0,0.0,0.0,5.374583281717995e-05,1.4706302415830748e-08,0.0,0.0,0.0,0.0,1.5110265302333668e-10,3.5966362187756206e-14,0.0036735287775062,8.746965623951303e-07,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,15373.22959337181,16096.384946049771,15734.807269710793,0.0,0.0,0.0,0.0,5.32768202173178e-05,1.61856427683637e-08,0.0,0.0,0.0,0.0,1.4839170658654804e-10,4.1649595146664775e-14,0.0036245671123524,1.017542252777117e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,16096.384946049771,16853.557462195597,16474.971204122685,0.0,0.0,0.0,0.0,5.356659383148771e-05,1.4314375511517078e-08,0.0,0.0,0.0,0.0,1.477588767637866e-10,3.920494768248532e-14,0.0036270298364333,9.623891252262164e-07,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,16853.557462195597,17646.34730615308,17249.952384174336,0.0,0.0,0.0,0.0,5.39320589933899e-05,1.79709845770961e-08,0.0,0.0,0.0,0.0,1.4721616943923202e-10,4.03514099779292e-14,0.0036399627063011,9.977846970341518e-07,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,17646.34730615308,18476.429913854518,18061.3886100038,0.0,0.0,0.0,0.0,5.179237273448925e-05,1.1808456297348437e-08,0.0,0.0,0.0,0.0,1.3972019050652542e-10,3.2834188506893815e-14,0.0034879797177174,8.191280589859201e-07,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,18476.429913854518,19345.55953358932,18910.99472372192,0.0,0.0,0.0,0.0,4.9976101808002726e-05,1.4386567795350748e-08,0.0,0.0,0.0,0.0,1.3307835165480768e-10,3.670958937420602e-14,0.0033624306888671,9.279816665281544e-07,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,19345.55953358932,20255.572933330448,19800.56623345988,0.0,0.0,0.0,0.0,4.853567127682733e-05,1.43216345853e-08,0.0,0.0,0.0,0.0,1.2744304841133867e-10,3.8339984899692045e-14,0.0032678580475138,9.83985370815662e-07,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,20255.572933330448,21208.39328245294,20731.98310789169,0.0,0.0,0.0,0.0,4.762556835157761e-05,1.2517815084570766e-08,0.0,0.0,0.0,0.0,1.2342283846912987e-10,3.179583081997308e-14,0.0032010037625045,8.252344941851054e-07,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
75.0,21208.39328245294,22206.03421604816,21707.21374925055,0.0,0.0,0.0,0.0,4.7119273603719176e-05,1.510965362510805e-08,0.0,0.0,0.0,0.0,1.2047921581200883e-10,3.8238298199764654e-14,0.0031606435387358,1.0039940814456806e-06,0.0,0.0,0.0,0.0,0.0,0.0,tallies_HCPB_900K_Li60.0_Th232_075.00kgm3_4e6x25,19.889523,265.19364
