filename,src-n,fertile_kg/m3,fertile_mt,"Li6(n,t)","Li6(n,t)_sd","Li7(n,Xt)","Li7(n,Xt)_sd","Be9(n,2n)","Be9(n,2n)_sd","Pb(n,2n)","Pb(n,2n)_sd","U238(n,g)","U238(n,g)_sd","Th232(n,g)","Th232(n,g)_sd","U235(n,inel)","U235(n,inel)_sd","U238(n,inel)","U238(n,inel)_sd","Th232(n,inel)","Th232(n,inel)_sd","U235(n,el)","U235(n,el)_sd","U238(n,el)","U238(n,el)_sd","Th232(n,el)","Th232(n,el)_sd","Li6(n,el)","Li6(n,el)_sd","Li7(n,el)","Li7(n,el)_sd","Be9(n,el)","Be9(n,el)_sd","Pb(n,el)","Pb(n,el)_sd","tot(n,fis)","tot(n,fis)_sd","tot(n,nufis)","tot(n,nufis)_sd",tbr,tbr_sd,Pu239_kg/yr,Pu239_kg/yr_sd,U233_kg/yr,U233_kg/yr_sd,leak [n/src-n],leak_sd,heat [MW],heat_sd,fisq [MW],fisq_sd
tallies_HCPB_900K_Li60.0_Th232_0010.00kgm3_4e5x25,10000000,10.0,2.6519364,1.3849476688358364,0.0006648615210853,0.0153493941461049,9.219956704247009e-06,0.5229506037449059,0.0002983130887848,0.0,0.0,0.0,0.0,0.0031943413843933,3.677097744371664e-06,0.0,0.0,0.0,0.0,0.0018815993093517,1.674095601493963e-05,0.0,0.0,0.0,0.0,0.0276655166040451,1.1517266180507808e-05,0.8948555347136989,0.0003046931900903,0.6257084834838635,0.0002092320018292,38.21681370995455,0.0124445868482302,0.0,0.0,9.938437357962014e-05,5.314859889877695e-08,0.0003322309919146,1.7438736557212246e-07,1.4002970629819411,0.0006740814777895,0.0,0.0,13.825843034902448,0.0159153234172346,0.0577796857884916,9.268286562799468e-05,813.2019436109371,0.3094830419619124,1.0161774564532928,0.0005451134102753
tallies_HCPB_900K_Li60.0_Th232_0025.00kgm3_4e5x25,10000000,25.0,6.629841000000001,1.3790244132507994,0.0007620263262744,0.0152837866373004,9.164897694020914e-06,0.5207235623995208,0.0002885162390815,0.0,0.0,0.0,0.0,0.007827149779153,9.408402855568735e-06,0.0,0.0,0.0,0.0,0.0047043421214279,4.465376395543672e-05,0.0,0.0,0.0,0.0,0.068965043477722,3.0681121016702654e-05,0.8925322827912003,0.0003336336249958,0.6239922663228316,0.0002264155303193,38.117604830940806,0.0141472466417167,0.0,0.0,0.0002482747824387,1.3148315799402752e-07,0.0008300063588322,4.327196353454225e-07,1.3943081998881,0.0007711912239684,0.0,0.0,33.87770160883869,0.0407217280299948,0.0578361224966853,9.330434100819728e-05,814.1775281200223,0.3455293029796858,2.538520644751526,0.0013482643888457
tallies_HCPB_900K_Li60.0_Th232_0025.00kgm3_4e4x25,1000000,25.0,6.629841000000001,1.3804897162411622,0.0020807867604361,0.0152942769120801,2.6411779937893595e-05,0.5210933675849645,0.0009170140800441,0.0,0.0,0.0,0.0,0.0078336768880388,2.5847175024744703e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690247442041384,9.188146629331078e-05,0.8935969347023482,0.0010062800830444,0.6245978779205417,0.0007030556574477,38.13657433624768,0.0439921733984132,0.0,0.0,0.0002484683775007,3.85476520623538e-07,0.000830583225946,1.3056844562656486e-06,1.3957839931532423,0.002107198540374,0.0,0.0,33.905952434930114,0.1118725088475926,0.0577600284092813,0.000321251850443,814.9977444199349,1.0390840546058808,2.540529797896893,0.0039399313979298
tallies_HCPB_900K_Li60.0_Th232_0050.00kgm3_4e5x25,10000000,50.0,13.259682000000002,1.3690938001349429,0.0006643182794191,0.015175658809741,9.125057060752844e-06,0.5170346070772248,0.0003006797582092,0.0,0.0,0.0,0.0,0.015193587171543,1.5908040275296205e-05,0.0,0.0,0.0,0.0,0.0094087362076425,8.919749640893786e-05,0.0,0.0,0.0,0.0,0.1373787757332066,6.0733266893213296e-05,0.8885570859953915,0.0003655099704856,0.621124527685439,0.0002535738594814,37.94817593122149,0.0149748079609114,0.0,0.0,0.0004959464580794,2.6849402772055413e-07,0.0016581610081017,8.755081159978367e-07,1.384269458944684,0.0006734433364799,0.0,0.0,65.76133421342486,0.0688536513078188,0.0577563182214063,8.874228891713724e-05,815.6848314553126,0.3591651317631399,5.070811262011446,0.002756322294959
tallies_HCPB_900K_Li60.0_Th232_0050.00kgm3_4e4x25,1000000,50.0,13.259682000000002,1.37049093670313,0.0025794740390719,0.0151724081034055,2.7622957930724853e-05,0.5173237162720006,0.0009255516076927,0.0,0.0,0.0,0.0,0.0151878640301884,5.3515886192304006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1374601249594544,0.0001988474242792,0.8894322786612194,0.0011276340527471,0.6217159966650985,0.0007849830741996,37.97521215240827,0.0508073178335493,0.0,0.0,0.0004961521449316,8.227625369165598e-07,0.0016586138468605,2.770115646061233e-06,1.3856633448065356,0.0026070969970026,0.0,0.0,65.73656314342507,0.2316290444044155,0.0575178738840514,0.0003432715600778,816.3750636144533,1.1440407280781146,5.073014608036065,0.0084137151078137
tallies_HCPB_900K_Li60.0_Th232_0075.00kgm3_4e5x25,10000000,75.0,19.889523,1.360731723023593,0.0007000912677516,0.0150702813620794,8.929331326500833e-06,0.5134622960720014,0.0002915154316211,0.0,0.0,0.0,0.0,0.0222434412108017,2.41659332003702e-05,0.0,0.0,0.0,0.0,0.0141165319933876,0.0001195460484486,0.0,0.0,0.0,0.0,0.2054886989267267,8.173515557255899e-05,0.8847226631758984,0.0003326325043309,0.6183449190660079,0.0002309471502965,37.789848544009146,0.0141413794301686,0.0,0.0,0.0007431158936304,3.900258619761955e-07,0.0024847120174101,1.2917329005670146e-06,1.375802004385672,0.0007090205990781,0.0,0.0,96.27472136796533,0.1045957081646469,0.0579957237914833,8.662324295516219e-05,817.5777669868866,0.355056825468541,7.597939042486349,0.0039962354615418
tallies_HCPB_900K_Li60.0_Th232_0075.00kgm3_4e4x25,1000000,75.0,19.889523,1.3625825180267657,0.0020297822172286,0.0150698166612033,2.774238463480188e-05,0.5138022183942206,0.0009534177463218,0.0,0.0,0.0,0.0,0.0222914941950951,6.25620158793379e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2056600331305039,0.0002551107844088,0.8856858917854826,0.0010205220886543,0.6189951373268525,0.0007110982830671,37.82034195744298,0.0445671786491843,0.0,0.0,0.0007433961315118,1.289856434346643e-06,0.002485532138247,4.339613313044029e-06,1.3776523346879692,0.0020575246018634,0.0,0.0,96.48270571849348,0.2707827709714513,0.0580689619759235,0.0003589501722568,818.4189758402101,0.9384129795834526,7.600858488156946,0.0131913999074917
tallies_HCPB_900K_Li60.0_Th232_0100.00kgm3_4e5x25,10000000,100.0,26.519364000000003,1.352106398850174,0.000691920951215,0.0149627008951537,9.448682733374938e-06,0.5098239787722233,0.0003004917433392,0.0,0.0,0.0,0.0,0.0290078455979145,2.606692152904453e-05,0.0,0.0,0.0,0.0,0.0188224613874522,0.0001497303325177,0.0,0.0,0.0,0.0,0.2733219172767956,0.0001019168318326,0.8809140081131783,0.000343728430872,0.6155686677997937,0.0002381757065591,37.63206211814962,0.0140114037878656,0.0,0.0,0.000989593097265,5.404214899601475e-07,0.0033092289707662,1.7850136662467929e-06,1.367069099745328,0.0007013696339484,0.0,0.0,125.55261687962148,0.1128236221790486,0.0580913840296677,8.362173471923543e-05,819.2721618430605,0.3453310055672006,10.117879046399144,0.0055385122801218
tallies_HCPB_900K_Li60.0_Th232_0100.00kgm3_4e4x25,1000000,100.0,26.519364000000003,1.3534450639851845,0.0023611493127913,0.0149560160040147,2.7292161648554316e-05,0.5099627024445538,0.0009206541362098,0.0,0.0,0.0,0.0,0.0290599893465367,9.011673250605136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2736440059490494,0.0003871803075433,0.8817952835454376,0.0011854768060356,0.6162069983530531,0.0008233494227751,37.66789586464705,0.0522251511855595,0.0,0.0,0.0009896543305196,1.6800030655325495e-06,0.0033092115856093,5.632765715336728e-06,1.3684010799891992,0.0023884414744398,0.0,0.0,125.77830699753594,0.3900459119786902,0.0581191607721603,0.000342094378415,819.895835760319,1.063477224965029,10.118606258541586,0.0171915161020408
tallies_HCPB_900K_Li60.0_Th232_0150.00kgm3_4e5x25,10000000,150.0,39.779046,1.3346539606724246,0.0005554967888212,0.0147452784345773,9.230081693767683e-06,0.5024607128575629,0.0003029273876859,0.0,0.0,0.0,0.0,0.0418385326163586,3.84955738776002e-05,0.0,0.0,0.0,0.0,0.0282309500681455,0.0001815820208643,0.0,0.0,0.0,0.0,0.4084062610854172,0.0001224523665293,0.8730226476694538,0.0003043807929271,0.6098426666353686,0.0002092392124584,37.30060087093529,0.0111637571454696,0.0,0.0,0.0014805546134813,8.226071929585387e-07,0.0049521396901609,2.7030479940362645e-06,1.3493992391070018,0.000564726870515,0.0,0.0,181.0867766327632,0.1666176835608564,0.0582141929360675,7.649723745098574e-05,822.3742044634748,0.3271386589904023,15.137174514945947,0.0084372726840674
