filename,fertile_kg/m3,energy mid [eV],mean,energy low [eV],energy high [eV]
prism_B_U238_015.00kgm3,15.0,0.005,0.0,0.0,0.01
prism_B_U238_015.00kgm3,15.0,0.055,0.0,0.01,0.1
prism_B_U238_015.00kgm3,15.0,0.55,2.175146387497421e-05,0.1,1.0
prism_B_U238_015.00kgm3,15.0,5.5,0.0499154967002256,1.0,10.0
prism_B_U238_015.00kgm3,15.0,55.0,2.655026594354144,10.0,100.0
prism_B_U238_015.00kgm3,15.0,550.0,14.985198899769701,100.0,1000.0
prism_B_U238_015.00kgm3,15.0,5500.0,29.968373316189194,1000.0,10000.0
prism_B_U238_015.00kgm3,15.0,55000.0,40.857168636451135,10000.0,100000.0
prism_B_U238_015.00kgm3,15.0,550000.0,48.524054405118086,100000.0,1000000.0
prism_B_U238_015.00kgm3,15.0,5500000.0,23.240958750391375,1000000.0,10000000.0
prism_B_U238_015.00kgm3,15.0,55000000.0,11.012751321421685,10000000.0,100000000.0
prism_B_U238_150.00kgm3,150.0,0.005,0.0,0.0,0.01
prism_B_U238_150.00kgm3,150.0,0.055,0.0,0.01,0.1
prism_B_U238_150.00kgm3,150.0,0.55,2.3949980622862637e-05,0.1,1.0
prism_B_U238_150.00kgm3,150.0,5.5,0.0461204715507255,1.0,10.0
prism_B_U238_150.00kgm3,150.0,55.0,2.588331673548935,10.0,100.0
prism_B_U238_150.00kgm3,150.0,550.0,14.986821263383902,100.0,1000.0
prism_B_U238_150.00kgm3,150.0,5500.0,30.194771418424253,1000.0,10000.0
prism_B_U238_150.00kgm3,150.0,55000.0,41.277591084213014,10000.0,100000.0
prism_B_U238_150.00kgm3,150.0,550000.0,48.78050739977961,100000.0,1000000.0
prism_B_U238_150.00kgm3,150.0,5500000.0,23.176991921111092,1000000.0,10000000.0
prism_B_U238_150.00kgm3,150.0,55000000.0,10.902594815481475,10000000.0,100000000.0
prism_B_U238_000.50kgm3,0.5,0.005,0.0,0.0,0.01
prism_B_U238_000.50kgm3,0.5,0.055,0.0,0.01,0.1
prism_B_U238_000.50kgm3,0.5,0.55,1.833008730161744e-05,0.1,1.0
prism_B_U238_000.50kgm3,0.5,5.5,0.0501485394583804,1.0,10.0
prism_B_U238_000.50kgm3,0.5,55.0,2.665824325034921,10.0,100.0
prism_B_U238_000.50kgm3,0.5,550.0,15.004917344648323,100.0,1000.0
prism_B_U238_000.50kgm3,0.5,5500.0,29.953397503531583,1000.0,10000.0
prism_B_U238_000.50kgm3,0.5,55000.0,40.83619610821614,10000.0,100000.0
prism_B_U238_000.50kgm3,0.5,550000.0,48.463973137782496,100000.0,1000000.0
prism_B_U238_000.50kgm3,0.5,5500000.0,23.263437520756863,1000000.0,10000000.0
prism_B_U238_000.50kgm3,0.5,55000000.0,11.04171993283312,10000000.0,100000000.0
prism_B_U238_001.50kgm3,1.5,0.005,0.0,0.0,0.01
prism_B_U238_001.50kgm3,1.5,0.055,0.0,0.01,0.1
prism_B_U238_001.50kgm3,1.5,0.55,2.1124436561008765e-05,0.1,1.0
prism_B_U238_001.50kgm3,1.5,5.5,0.0501337169540379,1.0,10.0
prism_B_U238_001.50kgm3,1.5,55.0,2.6613612263673323,10.0,100.0
prism_B_U238_001.50kgm3,1.5,550.0,14.993590664879079,100.0,1000.0
prism_B_U238_001.50kgm3,1.5,5500.0,29.952066980583275,1000.0,10000.0
prism_B_U238_001.50kgm3,1.5,55000.0,40.83235794913281,10000.0,100000.0
prism_B_U238_001.50kgm3,1.5,550000.0,48.476643212208856,100000.0,1000000.0
prism_B_U238_001.50kgm3,1.5,5500000.0,23.27433176651853,1000000.0,10000000.0
prism_B_U238_001.50kgm3,1.5,55000000.0,11.043376525025664,10000000.0,100000000.0
prism_B_U238_000.10kgm3,0.1,0.005,0.0,0.0,0.01
prism_B_U238_000.10kgm3,0.1,0.055,0.0,0.01,0.1
prism_B_U238_000.10kgm3,0.1,0.55,4.5467922437475853e-05,0.1,1.0
prism_B_U238_000.10kgm3,0.1,5.5,0.050844280521217006,1.0,10.0
prism_B_U238_000.10kgm3,0.1,55.0,2.6519394895605846,10.0,100.0
prism_B_U238_000.10kgm3,0.1,550.0,14.953104061888595,100.0,1000.0
prism_B_U238_000.10kgm3,0.1,5500.0,29.891649049474154,1000.0,10000.0
prism_B_U238_000.10kgm3,0.1,55000.0,40.759621188660496,10000.0,100000.0
