fertile_kg/m3,energy low [eV],energy high [eV],energy mid [eV],U235_ng,U235_ng_stdev,U238_ng,U238_ng_stdev,Th232_ng,Th232_ng_stdev,U235_fis,U235_fis_stdev,U238_fis,U238_fis_stdev,Th232_fis,Th232_fis_stdev,Li6_nt,Li6_nt_stdev,Li7_nt,Li7_nt_stdev,Be9_n2n,Be9_n2n_stdev,Pb_n2n,Pb_n2n_stdev,filename,fertile_mt,br_vol_m3
1.0,5781261.475956131,6053211.501562391,5917236.488759261,1.656210791639568e-11,1.0743730094198107e-14,6.665026944824912e-10,4.331571169303719e-13,0.0,0.0,5.223358486547423e-09,3.3788482711612855e-12,3.9907625675953e-07,2.58029755602837e-10,0.0,0.0,4.631249641618462e-05,2.9996584278505327e-08,0.0021813347941136,1.4132545975968156e-06,0.0030692753312916,2.677934245391213e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,6053211.501562391,6337954.032184204,6195582.766873297,1.4346023657865891e-11,1.1390831985674244e-14,5.362513501622312e-10,4.23436388158175e-13,0.0,0.0,5.744718539577672e-09,4.648675199328806e-12,4.5878379485615494e-07,3.7291255384017105e-10,0.0,0.0,4.59554659549558e-05,3.678706595581484e-08,0.0022011623517399,1.7658158438304195e-06,0.0030240475859852,2.600017718605009e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,6337954.032184204,6636090.826119603,6487022.429151904,1.239497646810014e-11,5.917022028933525e-15,4.3802728116816443e-10,2.1050339043446765e-13,0.0,0.0,6.2956320922697e-09,2.950866207013278e-12,5.278416262956309e-07,2.4672024992562367e-10,0.0,0.0,4.315264225547045e-05,2.0555906384004235e-08,0.0021626886355873,1.0230883595586087e-06,0.0029687704750968,2.167924691227341e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,6636090.826119603,6948251.948323539,6792171.387221571,1.1051290415866896e-11,9.38208352037578e-15,3.742014074945391e-10,3.1816582943553935e-13,0.0,0.0,6.698013820030264e-09,5.653961254633508e-12,5.650879866989164e-07,4.770266854866468e-10,0.0,0.0,3.794564819499466e-05,3.2272912643393355e-08,0.0021012315393513,1.7783088243869842e-06,0.0028888302557828,2.337502893156135e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,6948251.948323539,7275097.101950295,7111674.525136918,9.623776917648296e-12,7.0956789948857575e-15,3.1946230188228336e-10,2.3580078943494096e-13,0.0,0.0,6.792614835107578e-09,5.058298990153625e-12,5.661650702887563e-07,4.2059597016963046e-10,0.0,0.0,3.064940931547344e-05,2.2423306899453523e-08,0.001973266841035,1.4612060074986572e-06,0.0027974074312935,1.971572448345259e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,7275097.101950295,7617317.022531968,7446207.062241131,8.976244690456924e-12,6.721129597232818e-15,3.050193721795794e-10,2.2900764000120525e-13,0.0,0.0,7.042989058892519e-09,5.31449389794734e-12,5.695728539062486e-07,4.286858281091543e-10,0.0,0.0,2.5813211356145844e-05,1.9175350030518e-08,0.001922256280703,1.443577261842759e-06,0.0027739926194989,2.217159879108617e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,7617317.022531968,7975634.937738522,7796475.980135245,8.750128057336877e-12,5.4465004271935575e-15,3.14028306781721e-10,1.9401799320049817e-13,0.0,0.0,7.338977070657479e-09,4.537090118986917e-12,5.795382022865488e-07,3.5896506394945435e-10,0.0,0.0,2.283462122475128e-05,1.4428820397028696e-08,0.0019226762100259,1.1954255914167743e-06,0.0027475012854168,2.2402409343514037e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,7975634.937738522,8350808.095805317,8163221.51677192,8.868800469542652e-12,5.437265930652899e-15,3.4177707319688816e-10,2.0924567334452558e-13,0.0,0.0,7.647583795583993e-09,4.68780725154735e-12,5.989448526288057e-07,3.6717443416114817e-10,0.0,0.0,2.092029908761766e-05,1.2851950352390125e-08,0.0019482872296147,1.1945659328496296e-06,0.0027435975755645,1.956330158225321e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,8350808.095805317,8743629.36585722,8547218.73083127,8.903223085927238e-12,7.092619827252231e-15,3.7702026316609297e-10,2.9872542230820466e-13,0.0,0.0,7.675829888904228e-09,6.117726512148937e-12,5.997727668940359e-07,4.780634426021117e-10,0.0,0.0,1.9250634448358992e-05,1.5426339857989723e-08,0.0019364056790375,1.5442984005006567e-06,0.0027271210514091,2.634156968656533e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,8743629.36585722,9154928.91351234,8949279.13968478,9.250506129699904e-12,8.267199290906827e-15,4.2790586612922335e-10,3.835724365868605e-13,0.0,0.0,7.864950305828287e-09,7.027099534756428e-12,6.185105968346262e-07,5.527044927600488e-10,0.0,0.0,1.869364481848643e-05,1.667788393475394e-08,0.001975861482712,1.7651362097613374e-06,0.0028750519770177,3.2001511238041893e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,9154928.91351234,9585575.95530548,9370252.43440891,9.340196561304618e-12,5.654577443611067e-15,4.804758352067531e-10,2.917459847904564e-13,0.0,0.0,7.929479038213986e-09,4.7999883430930535e-12,6.256392454127959e-07,3.787402055115119e-10,0.0,0.0,1.785106150152116e-05,1.0789423998488196e-08,0.0019809490052888,1.1989828912328624e-06,0.0029376747237364,2.361226705844871e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,9585575.95530548,10036480.595640088,9811028.275472784,9.893531490088459e-12,7.573403003420448e-15,5.820913587724994e-10,4.4475981228064235e-13,0.0,0.0,8.532177754195926e-09,6.528808032996482e-12,6.747645130106392e-07,5.163171741148699e-10,0.0,0.0,1.83331642210636e-05,1.4037322700548152e-08,0.0021161590634403,1.6194568620645635e-06,0.0032760444587059,2.5172846368633377e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,10036480.595640088,10508595.750149624,10272538.172894854,1.0856170163060346e-11,7.734104869504469e-15,7.092181563455837e-10,5.050210453839963e-13,0.0,0.0,9.36281253115665e-09,6.671019882802364e-12,7.436108753999147e-07,5.297964123290451e-10,0.0,0.0,1.9268549089775105e-05,1.3735561001551808e-08,0.0023029844723648,1.6410181172705711e-06,0.0035052107473511,2.512873888727578e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,10508595.750149624,11002919.15953436,10755757.454841992,1.2428412794922784e-11,6.5503390850500745e-15,8.610305904845623e-10,4.555317450341728e-13,0.0,0.0,1.0572602925871365e-08,5.5658184410167246e-12,8.445680243391131e-07,4.4482737548638886e-10,0.0,0.0,2.0750210405480744e-05,1.0881066462548438e-08,0.0025758154172656,1.3548640027888357e-06,0.0036900126066082,2.58653425067046e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,11002919.15953436,11520495.498128198,11261707.32883128,1.4329751118250589e-11,1.0470901310115458e-14,1.0921851686481202e-09,7.947361748005455e-13,0.0,0.0,1.2785022124945258e-08,9.312189499112305e-12,1.0325072035701424e-06,7.517033095777591e-10,0.0,0.0,2.432984963158689e-05,1.7724668668165385e-08,0.0030996386271134,2.25753377867083e-06,0.0040939428120216,2.7532375977715747e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,11520495.498128198,12062418.581652956,11791457.039890576,1.5350563159059758e-11,9.731884573239755e-15,1.300805433955376e-09,8.229856176448628e-13,0.0,0.0,1.5110643970936415e-08,9.558814905848679e-12,1.2086641423885195e-06,7.650936111717687e-10,0.0,0.0,2.740011998777273e-05,1.7363414313290843e-08,0.0035999452609568,2.2786499543054784e-06,0.0042362664398816,2.830951821886047e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,12062418.581652956,12629833.678824533,12346126.130238743,1.961296804195685e-11,9.53560690242596e-15,1.8119993859578394e-09,8.857028571006292e-13,0.0,0.0,2.2404655637023248e-08,1.1006685401950395e-11,1.7362602435198018e-06,8.514906372295034e-10,0.0,0.0,3.638892141544207e-05,1.7766508541380263e-08,0.005020004796571,2.4557699504352723e-06,0.0057386635765458,3.2351937344490154e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,12629833.678824533,13223939.931697557,12926886.805261044,2.619400937627456e-11,1.222091287623962e-14,2.729131083452669e-09,1.26324402343473e-12,0.0,0.0,3.7720485927577134e-08,1.733613555397648e-11,2.8426353005814185e-06,1.308785248620546e-09,0.0,0.0,5.514143006947214e-05,2.5480681407414608e-08,0.0077811229523237,3.5930037532906425e-06,0.0098480626653614,4.052492761428031e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,13223939.931697557,13845992.88986202,13534966.41077979,4.1138720575358746e-11,7.421667944056456e-15,4.6704924600771274e-09,8.430060392218437e-13,0.0,0.0,7.578235334267871e-08,1.3759330740966576e-11,5.7390801551883335e-06,1.0426013299139164e-09,0.0,0.0,9.941888086403374e-05,1.7972002074367773e-08,0.0141687623451828,2.5620814578688783e-06,0.0177614945309404,4.195600671654631e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,13845992.88986202,14497307.1638492,14171650.02685561,7.670724841253839e-11,1.2751756492984671e-14,9.559858021838444e-09,1.5829914382954088e-12,0.0,0.0,1.7384003955766736e-07,2.8669288079737625e-11,1.325359331410546e-05,2.1852745584274547e-09,0.0,0.0,0.0002132674657852,3.5252103171250435e-08,0.0305774836899952,5.053241020348088e-06,0.0955477378845895,5.316458984013816e-06,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,14497307.1638492,15179259.20335258,14838283.18360089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,15179259.20335258,15893290.206137046,15536274.704744812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,15893290.206137046,16640909.163781902,16267099.684959477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,16640909.163781902,17423696.050696317,17032302.60723911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,17423696.050696317,18243305.16314514,17833500.606920727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,18243305.16314514,19101468.615342155,18672386.889243647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
1.0,19101468.615342155,20000000.000000004,19550734.30767108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_001.00kgm3_4e6x25,0.6250323563073185,625.0323563073184
10.0,0.001,0.0010470399110535,0.0010235199555267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0010470399110535,0.001096292575339,0.0010716662431962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.001096292575339,0.0011478620805716,0.0011220773279553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0011478620805716,0.0012018574107434,0.0011748597456575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0012018574107434,0.0012583926764438,0.0012301250435936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0012583926764438,0.0013175873560142,0.001287990016229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0013175873560142,0.0013795665480464,0.0013485769520303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0013795665480464,0.0014444612357589,0.0014120138919026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0014444612357589,0.0015124085638093,0.0014784348997841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0015124085638093,0.0015835521281275,0.0015479803459684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0015835521281275,0.0016580422793833,0.0016207972037554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0016580422793833,0.0017360364407285,0.0016970393600559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0017360364407285,0.0018176994404861,0.0017768679406073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0018176994404861,0.0019032038604887,0.0018604516504874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0019032038604887,0.0019927304008028,0.0019479671306457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0019927304008028,0.0020864682616103,0.0020395993312065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0020864682616103,0.0021846155430525,0.0021355419023314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0021846155430525,0.0022873796638839,0.0022359976034682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0022873796638839,0.0023949777998187,0.0023411787318513,8.471029845772092e-14,8.471029845772092e-14,2.771309498996012e-13,2.771309498996012e-13,0.0,0.0,4.582543447715122e-13,4.582543447715122e-13,1.9133378585820287e-18,1.9133378585820287e-18,0.0,0.0,6.879235230501251e-09,6.8792352305012516e-09,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0023949777998187,0.0025076373424973,0.002451307571158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0025076373424973,0.002625596380043,0.0025666168612702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.002625596380043,0.0027491042002227,0.0026873502901328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0027491042002227,0.0028784218172781,0.0028137630087504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0028784218172781,0.0030138225235375,0.0029461221704078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0030138225235375,0.0031555924669759,0.0030847074952567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0031555924669759,0.0033040312559436,0.0032298118614597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0033040312559436,0.0034594525923414,0.0033817419241425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0034594525923414,0.0036221849345791,0.0035408187634602,1.4957814414241137e-13,1.4957814414241137e-13,4.91933568283334e-13,4.91933568283334e-13,0.0,0.0,8.107350870493107e-13,8.107350870493106e-13,3.3962452056798464e-18,3.3962452056798464e-18,0.0,0.0,1.2209698171003678e-08,1.2209698171003681e-08,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0036221849345791,0.0037925721917212,0.0037073785631501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0037925721917212,0.0039709744502839,0.0038817733210025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0039709744502839,0.0041577687352211,0.0040643715927525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0041577687352211,0.0043533498067072,0.0042555592709642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0043533498067072,0.0045581309943997,0.0044557404005534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0045581309943997,0.0047725450709466,0.0046653380326731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0047725450709466,0.004997045166583,0.0048847951187648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.004997045166583,0.0052321057267496,0.0051145754466663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0052321057267496,0.0054782235147587,0.0053551646207542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0054782235147587,0.0057359186616244,0.0056070710881915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0057359186616244,0.0060057357652776,0.005870827213451,1.7735486811570498e-14,1.7735486811570498e-14,5.897899183329545e-14,5.897899183329545e-14,0.0,0.0,9.667569619715881e-14,9.667569619715881e-14,4.071591285602206e-19,4.0715912856022056e-19,0.0,0.0,1.4634884095467762e-09,1.4634884095467762e-09,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0060057357652776,0.0062882450414873,0.0061469904033825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0062882450414873,0.0065840435289218,0.0064361442852046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.0065840435289218,0.006893756350895,0.0067388999399084,3.3895314794110453e-13,3.3895314794110453e-13,1.1340462278321917e-12,1.1340462278321917e-12,0.0,0.0,1.854414520518952e-12,1.854414520518952e-12,7.828611906789809e-18,7.828611906789809e-18,0.0,0.0,2.8136451574615653e-08,2.8136451574615656e-08,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
10.0,0.006893756350895,0.0072180380364659,0.0070558971936804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_FLiBe_900K_Li07.5_U238_010.00kgm3_4e6x25,6.250323563073184,625.0323563073184
