filename,src-n,fertile_kg/m3,fertile_mt,"Li6(n,t)","Li6(n,t)_sd","Li7(n,Xt)","Li7(n,Xt)_sd","Be9(n,2n)","Be9(n,2n)_sd","Pb(n,2n)","Pb(n,2n)_sd","U238(n,g)","U238(n,g)_sd","Th232(n,g)","Th232(n,g)_sd","U235(n,inel)","U235(n,inel)_sd","U238(n,inel)","U238(n,inel)_sd","Th232(n,inel)","Th232(n,inel)_sd","U235(n,el)","U235(n,el)_sd","U238(n,el)","U238(n,el)_sd","Th232(n,el)","Th232(n,el)_sd","Li6(n,el)","Li6(n,el)_sd","Li7(n,el)","Li7(n,el)_sd","Be9(n,el)","Be9(n,el)_sd","Pb(n,el)","Pb(n,el)_sd","tot(n,fis)","tot(n,fis)_sd","tot(n,nufis)","tot(n,nufis)_sd",tbr,tbr_sd,Pu239_kg/yr,Pu239_kg/yr_sd,U233_kg/yr,U233_kg/yr_sd,leak [n/src-n],leak_sd,heat [MW],heat_sd,fisq [MW],fisq_sd
tallies_DCLL_900K_Li90.0_Th232_0000.00kgm3_4e4x25,1000000,0.0,0.0,1.3735709121723407,0.0016424014761224,0.0019822455955244,2.8431882256895366e-06,0.0,0.0,0.5758468617274529,0.0004953423614823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.536944313596692,0.0022274246008169,0.2653101201037273,0.0002403296949537,0.0,0.0,71.99400972404098,0.0500591044987844,0.0,0.0,0.0,0.0,1.3755531577678652,0.001645244664348,0.0,0.0,0.0,0.0,0.172970705085506,0.0004874662156995,725.9997530644567,0.6493839785840902,0.0,0.0
tallies_DCLL_900K_Li90.0_Th232_0000.00kgm3_4e5x25,10000000,0.0,0.0,1.3714331712717556,0.00043046053535,0.0019833791290916,9.166519266738104e-07,0.0,0.0,0.5760014695414191,0.0001728259618438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.534937008088198,0.0006693221062736,0.2651089468423601,6.317986057965772e-05,0.0,0.0,71.901975349564,0.0121780513812188,0.0,0.0,0.0,0.0,1.373416550400847,0.0004313771872766,0.0,0.0,0.0,0.0,0.1731614958688652,0.0001554234537703,725.5302176874054,0.1822712876943148,0.0,0.0
tallies_DCLL_900K_Li90.0_Th232_0000.01kgm3_4e4x25,1000000,0.01,0.0034525840000000007,1.373533725120916,0.0016278741803251,0.0019822278074231,2.840104284070836e-06,0.0,0.0,0.575840923403875,0.0004955155528894,0.0,0.0,2.656470678266836e-06,4.657102520398003e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.341636420140894e-05,9.5007259421159e-08,2.536825063800209,0.0022279924999137,0.2652994256039142,0.0002400304714702,0.0,0.0,71.9916308886859,0.0498965811177115,1.7176788090585258e-07,2.1362027544199638e-10,5.39670011284518e-07,6.459467812518845e-10,1.375515952928339,0.0016307142846091,0.0,0.0,0.0114978151064194,2.015700912840929e-05,0.1730156484332207,0.0004924013702416,725.9876484351571,0.6477955608684718,0.0017706104576322,2.2183515201050504e-06
tallies_DCLL_900K_Li90.0_Th232_0000.01kgm3_4e5x25,10000000,0.01,0.0034525840000000007,1.3714019363919772,0.0004289616922258,0.0019833773051423,9.160929536072124e-07,0.0,0.0,0.5759994194543478,0.0001726383240741,0.0,0.0,2.649987484918181e-06,1.2746480024842431e-09,0.0,0.0,0.0,0.0,8.916131665722115e-06,3.5076299917724016e-08,0.0,0.0,0.0,0.0,8.329303383540555e-05,2.436802400809677e-08,2.534882190138121,0.0006716137303851,0.2651029754928358,6.363967993327737e-05,0.0,0.0,71.90023292070991,0.0122277267369323,1.7189709793013458e-07,6.454307085237097e-11,5.400254387101938e-07,1.9665959529899056e-10,1.3733853136971197,0.0004298777851794,0.0,0.0,0.0114697543568573,5.5169692548206525e-06,0.1731677631140777,0.0001554279936153,725.5228621783871,0.1825595680607756,0.0017719625947754,6.712970880173093e-07
tallies_DCLL_900K_Li90.0_Th232_0000.10kgm3_4e5x25,10000000,0.1,0.03452584000000001,1.3713147985307197,0.0004307951140673,0.0019833338050514,9.1875646986865e-07,0.0,0.0,0.5759852438957173,0.0001728492967808,0.0,0.0,2.649851748565189e-05,1.2266156887892765e-08,0.0,0.0,0.0,0.0,8.915766619450494e-05,3.5890876606936374e-07,0.0,0.0,0.0,0.0,0.000832896456312,2.4881936825617025e-07,2.534776177650471,0.0006790837858931,0.2650906581608654,6.520354135384118e-05,0.0,0.0,71.89643589832178,0.0124832525741978,1.7189599018327993e-06,6.50093819281339e-10,5.4002242361178585e-06,1.978453283903464e-09,1.373298132335771,0.0004317138705372,0.0,0.0,0.1146916685875213,5.309074371388858e-05,0.1731441966688061,0.0001545893784278,725.5248428279991,0.1861972352319486,0.0177195096218922,6.761901752431502e-06
tallies_DCLL_900K_Li90.0_Th232_0000.10kgm3_4e4x25,1000000,0.1,0.03452584000000001,1.3736556309014296,0.0015894469125199,0.0019821883701604,2.8263652430795334e-06,0.0,0.0,0.575832348319246,0.0004946401084328,0.0,0.0,2.6564264201747436e-05,4.5549009113059926e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008342769011276,9.257133066493968e-07,2.536989651286672,0.0022807276884626,0.2653220444587062,0.0002428969111631,0.0,0.0,72.00076704192833,0.0491920591642655,1.71768883653373e-06,2.1254689946161604e-09,5.396723211772969e-06,6.426588785854743e-09,1.37563781927159,0.001592273277763,0.0,0.0,0.1149762354723379,0.0001971465709549,0.1729549391956345,0.0004946502740446,726.0451395246281,0.6282766354583961,0.017706210962885,2.2073327176386657e-05
tallies_DCLL_900K_Li90.0_Th232_0000.50kgm3_4e4x25,1000000,0.5,0.17262920000000004,1.3733932366899213,0.001699216383526,0.0019820015662004,2.799766898165143e-06,0.0,0.0,0.5757750357564136,0.000492394701875,0.0,0.0,0.0001328416126737,2.3249903091991693e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041712560510611,4.770814358467356e-06,2.5364362955612125,0.0023370025175807,0.2652660500108529,0.0002482479372572,0.0,0.0,71.99093591513363,0.0505011368212733,8.58790037743598e-06,1.052131065455634e-08,2.698238899686061e-05,3.190782014618625e-08,1.3753752382561215,0.0017020161504242,0.0,0.0,0.5749690043475688,0.0010063091950568,0.1730187109436582,0.0005016602524128,726.0765891154267,0.639900891155613,0.0885252505713169,0.0001092233626515
tallies_DCLL_900K_Li90.0_Th232_0001.00kgm3_4e5x25,10000000,1.0,0.3452584000000001,1.3711900308379033,0.0004360312315408,0.0019828517154756,9.142706354048648e-07,0.0,0.0,0.5758513153603068,0.0001724882864744,0.0,0.0,0.0002649938377745,1.2377321278655573e-07,0.0,0.0,0.0,0.0,0.0008912778098351,3.5981503662515708e-06,0.0,0.0,0.0,0.0,0.008328744869996,2.50892027935426e-06,2.53393552075378,0.0006373134291934,0.2650148690089986,6.085272607214178e-05,0.0,0.0,71.87954818048208,0.0125154159976536,1.7186278825142877e-05,6.625102954596596e-09,5.399415416946876e-05,1.9946541401874053e-08,1.3731728825533789,0.0004369455021762,0.0,0.0,1.146954180973788,0.0005357188872402,0.1729986545256057,0.0001508601799166,725.7332452319988,0.1779104616787316,0.1771599185009216,6.900033572658038e-05
tallies_DCLL_900K_Li90.0_Th232_0001.00kgm3_4e4x25,1000000,1.0,0.3452584000000001,1.3733858607747198,0.0016312475737831,0.0019816652138636,2.796211067098908e-06,0.0,0.0,0.575713520358552,0.0004903448418153,0.0,0.0,0.0002656673992234,4.759647889098528e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083425856834946,9.284095810472951e-06,2.53596564843482,0.0022864080613636,0.2652203390419995,0.0002413039831976,0.0,0.0,71.98726333321555,0.0487636343773889,1.7175025173329425e-05,2.0894094912918722e-08,5.396289514334119e-05,6.317963963780484e-08,1.3753675259885831,0.0016340437848502,0.0,0.0,1.1498695095958578,0.0020600849031851,0.1729127907670049,0.0004970922301302,726.2198110552006,0.639166230438432,0.1770422810855692,0.0002170337039863
tallies_DCLL_900K_Li90.0_Th232_0010.00kgm3_4e4x25,1000000,10.0,3.4525840000000008,1.3727624868427215,0.0015761666751687,0.0019777859631347,2.817650092330052e-06,0.0,0.0,0.5744133723389967,0.0004876299678431,0.0,0.0,0.0026633745544295,4.9571063375521485e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0834278458029291,9.053006043628838e-05,2.525988118699004,0.0022452358122469,0.2643609088522704,0.0002292994514935,0.0,0.0,71.82030975405942,0.0456533221579154,0.000171519437975,2.107202631425541e-07,0.0005390740246747,6.375165365674319e-07,1.374740272805856,0.001578984325261,0.0,0.0,11.527696667802976,0.0214554945395522,0.1721095770945628,0.0005173878336443,728.5739427723194,0.5672990293455765,1.7679736873744014,0.0021880865499583
